Date,Open,High,Low,Close,Adj Close,Volume,O_C,H_C,L_C,C_C,AC_C,V_C
2014/5/9,96.93,97.169998,96.5,97.169998,90.044685,1637500,-0.001647914,-0.006441769,-0.001655328,0.002475993,0.002476134,-0.121277167
2014/5/12,97.610001,98.300003,97.550003,98.269997,91.063988,1847400,0.007015382,0.011629155,0.01088086,0.011320356,0.011319969,0.128183206
2014/5/13,98.400002,98.57,98.139999,98.209999,91.008408,1526600,0.008093443,0.002746663,0.006048139,-0.000610542,-0.00061034,-0.173649453
2014/5/14,98.139999,98.190002,97.519997,97.669998,90.508026,1387500,-0.002642307,-0.003855108,-0.006317526,-0.005498432,-0.005498195,-0.091117516
2014/5/15,97.360001,97.43,96.209999,96.769997,89.674011,2149200,-0.007947809,-0.007740116,-0.013433122,-0.009214713,-0.009214818,0.548972973
2014/5/16,96.919998,97.190002,96.43,97.18,90.053932,1149800,-0.004519341,-0.002463286,0.002286675,0.004236881,0.00423669,-0.465010236
2014/5/19,96.940002,97.68,96.779999,97.629997,90.470955,1209700,0.000206397,0.00504165,0.003629565,0.004630552,0.004630814,0.052096017
2014/5/20,97.519997,97.620003,96.620003,96.900002,89.794472,1858800,0.005983031,-0.00061422,-0.001653193,-0.007477159,-0.00747735,0.536579317
2014/5/21,97.230003,97.720001,97.099998,97.650002,90.489479,1286400,-0.002973688,0.00102436,0.004967864,0.007739938,0.007739975,-0.307940607
2014/5/22,97.690002,98.190002,97.529999,97.980003,90.795288,962400,0.00473104,0.00480967,0.004428435,0.003379426,0.003379498,-0.251865672
2014/5/23,98.099998,98.510002,98.010002,98.489998,91.267891,1171900,0.004196909,0.003258988,0.004921593,0.005205093,0.005205149,0.217684954
2014/5/27,98.830002,99.160004,98.779999,99.139999,91.870232,1458800,0.007441427,0.006598335,0.00785631,0.006599665,0.006599703,0.244816111
2014/5/28,99.160004,99.260002,98.82,99.029999,91.768288,1383000,0.003339087,0.001008451,0.00040495,-0.001109542,-0.001109652,-0.051960515
2014/5/29,99.260002,99.559998,99,99.559998,92.259422,1320000,0.001008451,0.003022325,0.001821494,0.005351904,0.005351892,-0.045553145
2014/5/30,99.440002,99.68,99.290001,99.580002,92.277954,1444700,0.001813419,0.001205323,0.002929303,0.000200924,0.000200868,0.094469697
2014/6/2,99.800003,99.839996,99.160004,99.699997,92.389145,2762600,0.003620284,0.001605096,-0.001309266,0.001205011,0.001204957,0.912230913
2014/6/3,99.449997,99.720001,99.32,99.660004,92.352089,942000,-0.003507074,-0.001201873,0.001613513,-0.000401133,-0.000401086,-0.659016868
2014/6/4,99.379997,99.970001,99.330002,99.870003,92.546692,1754100,-0.000703871,0.00250702,0.000100705,0.002107154,0.002107186,0.862101911
2014/6/5,100.019997,100.760002,99.639999,100.68,93.297287,1797400,0.006439928,0.007902381,0.00312088,0.008110513,0.008110447,0.024685024
2014/6/6,100.989998,101.25,100.849998,101.199997,93.779175,1929400,0.009698071,0.004863021,0.012143707,0.005164849,0.005165081,0.073439412
2014/6/9,101.199997,101.669998,101.139999,101.370003,93.936684,1683400,0.002079404,0.004148128,0.002875568,0.001679901,0.001679573,-0.127500777
2014/6/10,101.209999,101.349998,100.980003,101.349998,93.918167,1569800,9.8834E-05,-0.003147438,-0.001581926,-0.000197346,-0.000197122,-0.067482476
2014/6/11,101.059998,101.120003,100.730003,101.010002,93.603088,2068800,-0.001482077,-0.002269314,-0.002475738,-0.003354672,-0.003354825,0.317874889
2014/6/12,100.879997,100.93,100.059998,100.290001,92.93589,2197400,-0.00178113,-0.001878985,-0.006651494,-0.007128017,-0.007127949,0.06216164
2014/6/13,100.449997,100.690002,100.110001,100.620003,93.241684,2099300,-0.00426249,-0.002377866,0.00049973,0.003290478,0.003290376,-0.04464367
2014/6/16,100.449997,100.889999,100.309998,100.699997,93.315819,2778000,0,0.001986265,0.001997772,0.000795011,0.000795084,0.323298242
2014/6/17,100.559998,101.199997,100.459999,101.059998,93.649437,1089700,0.001095082,0.003072634,0.001495374,0.003574985,0.003575149,-0.607739381
2014/6/18,101.080002,101.839996,100.870003,101.809998,94.344437,1326200,0.005171082,0.006324101,0.004081266,0.007421334,0.007421294,0.217032211
2014/6/19,101.900002,102,101.529999,101.93,94.455643,2130700,0.008112386,0.001571131,0.006543035,0.001178686,0.001178723,0.606620419
2014/6/20,102.199997,102.199997,101.980003,102.169998,94.67804,1952800,0.002944014,0.001960755,0.004432227,0.002354537,0.002354513,-0.083493688
2014/6/23,102.190002,102.25,101.949997,102.139999,94.65023,1308600,-9.77984E-05,0.000489266,-0.000294234,-0.000293618,-0.000293732,-0.329885293
2014/6/24,101.540001,102.07,100.910004,101.010002,93.989586,1613400,-0.00636071,-0.001760391,-0.010201011,-0.011063217,-0.006979846,0.232920679
2014/6/25,100.82,101.599998,100.779999,101.519997,94.464142,1379200,-0.007090811,-0.004604703,-0.001288326,0.005048955,0.005049027,-0.145159291
2014/6/26,101.529999,101.529999,100.760002,101.459999,94.408295,1423900,0.007042244,-0.000688967,-0.000198422,-0.000590997,-0.000591198,0.032410093
2014/6/27,101.220001,101.75,101.220001,101.730003,94.659546,1378800,-0.003053265,0.002166857,0.004565294,0.002661187,0.002661323,-0.031673573
2014/6/30,101.550003,101.910004,101.550003,101.769997,94.696754,1600800,0.003260245,0.001572521,0.003260245,0.000393139,0.000393072,0.161009574
2014/7/1,102.07,102.82,102,102.5,95.376015,1818500,0.005120601,0.008929408,0.004431285,0.007173067,0.007173012,0.135994503
2014/7/2,102.529999,102.629997,102.360001,102.440002,95.32019,1504300,0.004506701,-0.001847919,0.003529422,-0.000585346,-0.000585315,-0.172779764
2014/7/3,102.739998,103,102.660004,102.980003,95.822685,987100,0.002048171,0.003605213,0.002930862,0.005271388,0.005271653,-0.343814399
2014/7/7,102.800003,102.809998,102.309998,102.440002,95.32019,2198400,0.000584047,-0.00184468,-0.003409371,-0.005243746,-0.005244009,1.227129977
2014/7/8,102.339996,102.339996,101.349998,101.660004,94.594421,2130100,-0.004474776,-0.004571559,-0.009383247,-0.007614194,-0.007614011,-0.031068049
2014/7/9,101.910004,102.160004,101.650002,102.099998,95.00383,1866600,-0.004201603,-0.001758765,0.002960079,0.004328093,0.004328046,-0.123703113
2014/7/10,101.029999,101.949997,100.870003,101.650002,94.585106,1564100,-0.008635119,-0.002055667,-0.007673379,-0.004407405,-0.004407443,-0.162059359
2014/7/11,101.629997,101.790001,101.300003,101.739998,94.668846,1252800,0.00593881,-0.001569358,0.004262913,0.000885352,0.00088534,-0.199028195
2014/7/14,102.300003,102.410004,102.160004,102.230003,95.124794,1060300,0.006592601,0.006091001,0.008489644,0.004816247,0.004816241,-0.153655811
2014/7/15,102.300003,102.5,101.510002,101.970001,94.882866,2591200,0,0.000878781,-0.006362588,-0.002543304,-0.00254327,1.44383665
2014/7/16,102.360001,102.480003,101.949997,102.230003,95.124794,1933100,0.000586491,-0.000195093,0.004334499,0.002549789,0.002549754,-0.253974992
2014/7/17,101.879997,102.279999,100.910004,101.050003,94.02681,1980400,-0.004689371,-0.001951639,-0.010201011,-0.0115426,-0.011542564,0.02446847
2014/7/18,101.339996,102.239998,101.300003,102.139999,95.041039,996200,-0.005300363,-0.000391093,0.00386482,0.010786699,0.010786594,-0.496970309
2014/7/21,101.830002,102.379997,101.449997,101.900002,94.817711,1434700,0.004835268,0.001369317,0.001480691,-0.002349687,-0.002349806,0.440172656
2014/7/22,102.290001,102.629997,102.239998,102.419998,95.301582,1198300,0.004517323,0.002441883,0.007787097,0.005103003,0.005103171,-0.164773123
2014/7/23,102.580002,102.779999,102.370003,102.660004,95.52491,736500,0.002835086,0.00146158,0.001271567,0.002343351,0.002343382,-0.385379287
2014/7/24,102.839996,102.919998,102.57,102.68,95.543518,926000,0.002534549,0.001362123,0.001953668,0.000194779,0.000194797,0.257298031
2014/7/25,102.370003,102.419998,101.93,102.139999,95.041039,1139700,-0.004570138,-0.004858142,-0.006239641,-0.005259067,-0.005259164,0.230777538
2014/7/28,102.18,102.279999,101.510002,102.110001,95.013115,1189400,-0.001856042,-0.001366911,-0.004120455,-0.000293695,-0.00029381,0.043607967
2014/7/29,102.290001,102.480003,101.720001,101.739998,94.668846,1090900,0.001076541,0.001955456,0.002068752,-0.003623573,-0.003623384,-0.082814865
2014/7/30,102.120003,102.260002,101.379997,101.809998,94.733986,1552900,-0.001661922,-0.00214677,-0.003342548,0.000688028,0.000688083,0.423503529
2014/7/31,101.120003,101.279999,99.739998,99.739998,92.807846,2938500,-0.009792401,-0.009583444,-0.016176751,-0.020331991,-0.020332091,0.892266083
2014/8/1,99.550003,100.139999,98.959999,99.489998,92.575218,5157300,-0.015526107,-0.011255924,-0.007820323,-0.002506517,-0.002506555,0.755079122
2014/8/4,99.739998,100.379997,99.209999,100.169998,93.20797,3320100,0.001908538,0.002396625,0.002526273,0.006834858,0.006835004,-0.356232913
2014/8/5,99.699997,100.129997,98.93,99.290001,92.389122,2855200,-0.000401053,-0.002490536,-0.002822286,-0.008785036,-0.008785171,-0.140025903
2014/8/6,98.82,99.779999,98.720001,99.309998,92.40773,1763200,-0.00882645,-0.003495436,-0.002122703,0.0002014,0.000201409,-0.382460073
2014/8/7,99.82,99.879997,98.559998,98.790001,91.923889,3313500,0.010119409,0.001002185,-0.001620776,-0.005236099,-0.005235936,0.87925363
2014/8/8,98.959999,99.970001,98.769997,99.93,92.984642,1566700,-0.008615518,0.000901121,0.002130672,0.011539619,0.01153947,-0.527176701
2014/8/11,100.32,100.739998,100.220001,100.290001,93.319633,1979500,0.013742937,0.007702281,0.014680612,0.003602532,0.003602649,0.263483756
2014/8/12,100.169998,100.489998,99.769997,100.110001,93.15213,1375300,-0.001495235,-0.002481636,-0.004490162,-0.001794795,-0.001794938,-0.305228593
2014/8/13,100.519997,100.900002,100.309998,100.82,93.812782,1209600,0.00349405,0.004080048,0.005412459,0.007092189,0.007092184,-0.120482804
2014/8/14,100.93,101.260002,100.870003,101.260002,94.222214,1850400,0.00407882,0.003567889,0.005582744,0.004364233,0.004364352,0.529761905
2014/8/15,101.620003,101.739998,100.519997,101.269997,94.231514,3760300,0.006836451,0.004740233,-0.003469872,9.87063E-05,9.87028E-05,1.03215521
2014/8/18,101.860001,102.220001,101.730003,102.18,95.078247,2718600,0.00236172,0.004717938,0.012037466,0.008985909,0.008985667,-0.277025769
2014/8/19,102.410004,102.760002,102.300003,102.690002,95.552834,1896800,0.005399597,0.005282733,0.005603067,0.004991212,0.004991541,-0.302287942
2014/8/20,102.5,103.029999,102.419998,102.93,95.776138,2929800,0.000878781,0.002627452,0.001172972,0.002337112,0.002336969,0.544601434
2014/8/21,103,103.309998,102.809998,103.160004,95.990158,1591300,0.004878049,0.002717645,0.00380785,0.002234567,0.002234586,-0.456857123
2014/8/22,103.120003,103.260002,102.779999,103.010002,95.850571,1746400,0.001165078,-0.000483942,-0.000291791,-0.001454071,-0.00145418,0.097467479
2014/8/25,103.599998,103.75,103.379997,103.550003,96.353058,1216700,0.004654723,0.004745284,0.005837692,0.005242219,0.0052424,-0.303309666
2014/8/26,103.650002,103.959999,103.610001,103.739998,96.529831,1464800,0.000482664,0.002024087,0.00222484,0.001834814,0.001834638,0.203912222
2014/8/27,103.809998,103.870003,103.519997,103.68,96.474007,1154500,0.001543618,-0.000865679,-0.000868681,-0.00057835,-0.000578308,-0.211837794
2014/8/28,103.279999,103.650002,103.190002,103.57,96.371651,1429300,-0.005105472,-0.002118042,-0.003187742,-0.001060957,-0.00106097,0.238025119
2014/8/29,103.75,103.93,103.419998,103.879997,96.66011,1737000,0.004550746,0.00270138,0.002228859,0.002993116,0.002993194,0.215280207
2014/9/2,104.040001,104.269997,103.559998,103.959999,96.73455,1738200,0.00279519,0.003271404,0.001353703,0.000770139,0.000770121,0.000690846
2014/9/3,104.389999,104.440002,103.699997,103.849998,96.632195,1523900,0.003364071,0.001630431,0.001351864,-0.001058109,-0.001058102,-0.123288459
2014/9/4,104.010002,104.389999,103.370003,103.629997,96.427498,1591200,-0.003640167,-0.000478772,-0.003182199,-0.00211845,-0.002118311,0.044163003
2014/9/5,103.589996,104.120003,103.209999,104.110001,96.874123,1490400,-0.004038131,-0.002586416,-0.001547877,0.004631902,0.004631718,-0.063348416
2014/9/8,103.970001,104.160004,103.550003,103.900002,96.678711,1416200,0.003668356,0.000384182,0.003294293,-0.002017088,-0.002017174,-0.049785293
2014/9/9,103.769997,103.839996,102.989998,103.169998,95.999451,1296100,-0.00192367,-0.003072273,-0.005408064,-0.007026025,-0.007025952,-0.084804406
2014/9/10,103.230003,103.599998,102.849998,103.559998,96.36235,1290900,-0.005203758,-0.002311229,-0.001359355,0.003780169,0.00378022,-0.004012036
2014/9/11,103.150002,103.760002,103.089996,103.75,96.539154,1617300,-0.000774978,0.00154444,0.002333476,0.001834705,0.001834783,0.252846851
2014/9/12,103.690002,103.690002,102.779999,103.080002,95.915726,2477200,0.005235094,-0.000674634,-0.003007052,-0.006457812,-0.006457774,0.531688617
2014/9/15,103.099998,103.239998,102.559998,102.809998,95.664474,3846200,-0.005690076,-0.004339898,-0.002140504,-0.002619364,-0.002619508,0.552640078
2014/9/16,102.550003,103.690002,102.529999,103.540001,96.343742,1242500,-0.005334578,0.004358814,-0.000292502,0.007100506,0.007100525,-0.676953877
2014/9/17,103.699997,104.160004,103.190002,103.650002,96.446098,2085200,0.011213983,0.004532761,0.00643717,0.001062401,0.001062404,0.678229376
2014/9/18,104.019997,104.230003,103.879997,104.18,96.939247,1829200,0.003085825,0.000672033,0.006686646,0.005113343,0.005113208,-0.122769998
2014/9/19,104.589996,104.589996,103.739998,103.980003,96.753174,1933000,0.005479706,0.003453833,-0.001347699,-0.001919725,-0.001919481,0.056746119
2014/9/22,103.75,103.800003,102.830002,103.019997,95.859879,2333100,-0.008031323,-0.007553237,-0.008771891,-0.009232602,-0.00923272,0.206983963
2014/9/23,102.75,103.099998,102.349998,102.360001,95.24575,1965300,-0.009638554,-0.006743786,-0.004667937,-0.006406484,-0.006406528,-0.157644336
2014/9/24,101.980003,102.75,101.639999,102.690002,95.988884,2364300,-0.007493888,-0.003394743,-0.006936971,0.003223925,0.00780228,0.203022439
2014/9/25,102.43,102.519997,101.050003,101.080002,94.483932,3000900,0.0044126,-0.002238472,-0.005804762,-0.015678255,-0.015678399,0.269255171
2014/9/26,101.290001,102.099998,101.110001,101.900002,95.25042,2227400,-0.011129542,-0.004096752,0.000593746,0.008112386,0.008112363,-0.257756007
2014/9/29,101.019997,101.839996,100.900002,101.720001,95.082161,2827800,-0.002665653,-0.002546543,-0.002076936,-0.001766447,-0.001766491,0.269551944
2014/9/30,101.860001,102,101.129997,101.239998,94.633492,2140500,0.008315225,0.001571131,0.002279435,-0.004718865,-0.004718751,-0.243051135
2014/10/1,101.110001,101.339996,99.660004,99.910004,93.390297,3989800,-0.007363047,-0.006470627,-0.014535677,-0.013137041,-0.013136945,0.863957019
2014/10/2,99.860001,100.309998,98.809998,99.959999,93.437012,3237400,-0.012362773,-0.010163786,-0.008529058,0.0005004,0.000500213,-0.188580881
2014/10/3,100.699997,101.269997,100.360001,101.080002,94.483932,2303800,0.008411736,0.009570322,0.015686702,0.011204512,0.011204554,-0.288379564
2014/10/6,101.57,101.610001,100.57,100.879997,94.296982,1758800,0.008639553,0.003357401,0.002092457,-0.00197868,-0.001978643,-0.236565674
2014/10/7,100.389999,100.57,99.290001,99.32,92.838791,2152000,-0.011617613,-0.010235223,-0.012727444,-0.015463888,-0.015463814,0.223561519
2014/10/8,99.349998,101.07,98.739998,100.970001,94.381111,3455700,-0.010359608,0.004971662,-0.005539359,0.016612978,0.016612883,0.60580855
2014/10/9,100.75,100.919998,98.870003,98.889999,92.436844,3022400,0.014091616,-0.00148414,0.00131664,-0.020600198,-0.020600171,-0.125387042
2014/10/10,98.849998,99.339996,97.650002,97.660004,91.287117,3784900,-0.018858581,-0.015655985,-0.012339445,-0.012438012,-0.012437973,0.252282954
2014/10/13,97.709999,98.010002,96.029999,96.099998,89.828903,5352300,-0.011532615,-0.013388303,-0.016589892,-0.015973847,-0.01597393,0.414119263
2014/10/14,96.589996,97.5,96.040001,96.400002,90.109344,3914100,-0.011462522,-0.005203571,0.000104155,0.00312179,0.003121946,-0.268706911
2014/10/15,95.190002,96.209999,93.580002,95.860001,89.604576,8265900,-0.014494193,-0.013230779,-0.025614317,-0.00560167,-0.005601728,1.111826474
2014/10/16,93.779999,96.720001,93.779999,96.07,89.800858,6327700,-0.014812512,0.005300925,0.002137177,0.002190684,0.002190535,-0.234481424
2014/10/17,97.440002,97.800003,96.669998,97.120003,90.782349,3855100,0.039027544,0.011166274,0.030816795,0.010929562,0.010929639,-0.390758095
2014/10/20,97.019997,98.129997,96.93,98.089996,91.689049,2487500,-0.004310396,0.003374172,0.002689583,0.009987572,0.009987624,-0.35475085
2014/10/21,98.610001,100.120003,98.610001,100.029999,93.502457,4004400,0.016388415,0.020279283,0.017332106,0.019777787,0.019777804,0.609809045
2014/10/22,100.300003,100.480003,99.199997,99.25,92.773346,3905800,0.017138241,0.003595685,0.005983125,-0.007797651,-0.007797774,-0.024622915
2014/10/23,100.269997,101.080002,100.040001,100.449997,93.895042,4211600,-0.000299163,0.005971327,0.008467783,0.01209065,0.012090714,0.078293819
2014/10/24,100.580002,101.18,100.199997,101.150002,94.549362,2899600,0.003091702,0.000989296,0.00159932,0.006968691,0.006968632,-0.311520562
2014/10/27,100.849998,101.110001,100.349998,101.010002,94.418503,2585900,0.00268439,-0.000691826,0.001497016,-0.001384083,-0.001384028,-0.108187336
2014/10/28,101.440002,102.330002,101.290001,102.32,95.643005,2847500,0.005850312,0.012066076,0.009367245,0.012968993,0.012968878,0.101164005
2014/10/29,102.459999,102.68,101.449997,102.169998,95.5028,2621200,0.010055175,0.003420287,0.001579583,-0.001466009,-0.00146592,-0.079473222
2014/10/30,101.879997,103.07,101.720001,102.800003,96.091698,2593400,-0.005660765,0.003798208,0.002661449,0.006166243,0.00616629,-0.010605829
2014/10/31,104,104.199997,103.529999,104.019997,97.232079,3276300,0.020808825,0.010963394,0.017793924,0.011867646,0.011867633,0.26332228
2014/11/3,104.190002,104.459999,103.830002,104.080002,97.28817,3672500,0.001826942,0.002495221,0.00289774,0.00057686,0.000576878,0.120929097
2014/11/4,103.900002,103.959999,103.150002,103.699997,96.932968,2584200,-0.002783376,-0.004786521,-0.006549167,-0.003651086,-0.00365103,-0.296337645
2014/11/5,104.5,104.510002,103.82,104.190002,97.390984,2580400,0.005774764,0.005290525,0.006495376,0.004725217,0.00472508,-0.001470474
2014/11/6,104.32,104.699997,103.879997,104.699997,97.867706,2096200,-0.001722488,0.00181796,0.000577894,0.004894855,0.004894929,-0.187645326
2014/11/7,104.709999,104.879997,104.349998,104.779999,97.94249,1746300,0.003738487,0.001719198,0.004524461,0.000764107,0.000764134,-0.166921095
2014/11/10,104.879997,105.099998,104.690002,105.099998,98.2416,2923500,0.001623513,0.002097645,0.003258304,0.003054008,0.003053935,0.674110977
2014/11/11,105.169998,105.239998,104.900002,105.199997,98.335091,1178000,0.002765074,0.001332065,0.002005922,0.000951465,0.000951644,-0.597058321
2014/11/12,104.809998,105.300003,104.739998,105.18,98.316383,1089800,-0.003423029,0.000570173,-0.0015253,-0.000190086,-0.000190247,-0.074872666
2014/11/13,105.32,105.559998,104.730003,105.160004,98.297699,1671100,0.004865967,0.002469088,-9.54268E-05,-0.000190112,-0.00019004,0.533400624
2014/11/14,105.230003,105.330002,104.940002,105.169998,98.307037,2173900,-0.00085451,-0.002178818,0.002005147,9.50361E-05,9.49971E-05,0.30087966
2014/11/17,105,105.300003,104.830002,105.160004,98.297699,1449600,-0.002185717,-0.00028481,-0.001048218,-9.50271E-05,-9.49881E-05,-0.333179999
2014/11/18,105.239998,105.970001,105.220001,105.779999,98.87722,1486000,0.002285695,0.006362754,0.003720299,0.00589573,0.00589557,0.025110375
2014/11/19,105.650002,105.720001,105.029999,105.510002,98.624855,1771100,0.003895895,-0.002359158,-0.001805759,-0.002552439,-0.002552307,0.191857335
2014/11/20,105.07,105.830002,104.940002,105.809998,98.905281,1502500,-0.005489844,0.001040494,-0.000856869,0.002843294,0.00284336,-0.151657162
2014/11/21,106.849998,106.940002,106.059998,106.370003,99.428734,3435600,0.016941068,0.010488519,0.010672727,0.005292553,0.005292468,1.286589018
2014/11/24,106.650002,106.769997,106.5,106.760002,99.793282,3990800,-0.001871745,-0.001589723,0.004148614,0.003666438,0.003666425,0.161602049
2014/11/25,106.919998,107.07,106.5,106.739998,99.774574,2310700,0.002531608,0.002809806,0,-0.000187374,-0.000187468,-0.420993285
2014/11/26,106.769997,107,106.629997,106.980003,99.99894,1178300,-0.001402927,-0.000653778,0.001220629,0.002248501,0.002248729,-0.490067945
2014/11/28,106.949997,107.010002,106.480003,106.599998,99.643715,944100,0.001685867,9.34766E-05,-0.001406677,-0.003552112,-0.003552288,-0.198760927
2014/12/1,106.5,106.550003,105.529999,105.699997,98.80246,2754700,-0.004207546,-0.004298654,-0.008921901,-0.008442786,-0.00844263,1.917805317
2014/12/2,105.800003,106.489998,105.75,106.360001,99.419388,2450900,-0.006572742,-0.000563163,0.002084725,0.006244125,0.006244055,-0.110284241
2014/12/3,106.440002,106.989998,106.379997,106.839996,99.868065,3299500,0.00604914,0.004695277,0.005957418,0.004512928,0.004512973,0.346240157
2014/12/4,106.699997,107.010002,106.239998,106.709999,99.746544,2417600,0.002442644,0.000186971,-0.001316027,-0.001216745,-0.001216815,-0.267282922
2014/12/5,106.860001,107.169998,106.699997,106.949997,99.970879,3314600,0.001499569,0.00149515,0.00432981,0.002249068,0.00224905,0.37102912
2014/12/8,106.769997,107.07,105.800003,106.190002,99.260468,2070200,-0.000842261,-0.000933078,-0.008434808,-0.007106078,-0.007106179,-0.375429916
2014/12/9,105.040001,106.330002,104.82,106.25,99.316559,3044100,-0.016203016,-0.006911348,-0.009262788,0.000565006,0.000565089,0.470437639
2014/12/10,105.970001,106.190002,104.370003,104.510002,97.690125,3507300,0.00885377,-0.001316656,-0.004293045,-0.016376452,-0.016376262,0.152163201
2014/12/11,104.93,105.989998,104.760002,104.989998,98.138802,3340100,-0.009814108,-0.001883454,0.003736696,0.004592824,0.004592859,-0.047671998
2014/12/12,104.220001,104.75,103.330002,103.339996,96.596466,3956600,-0.006766406,-0.011699198,-0.013650248,-0.015715802,-0.015715863,0.184575312
2014/12/15,103.75,104.18,102.239998,102.589996,95.895401,4328000,-0.004509701,-0.005441527,-0.010548766,-0.007257597,-0.007257667,0.093868473
2014/12/16,102.029999,104.010002,101.800003,101.830002,95.18499,7528300,-0.016578323,-0.001631772,-0.004303551,-0.007408071,-0.007408186,0.73944085
2014/12/17,102.25,104.209999,102.010002,104.010002,97.22274,4949000,0.002156238,0.001922863,0.002062858,0.021408229,0.021408312,-0.34261387
2014/12/18,105.559998,106.470001,105.029999,106.470001,99.522202,6384400,0.032371619,0.021686998,0.029604911,0.023651562,0.023651483,0.290038392
2014/12/19,106.610001,107.25,106.379997,106.910004,99.93351,3575600,0.009946978,0.007325998,0.012853452,0.004132648,0.004132827,-0.439947372
2014/12/22,106.660004,106.779999,106.279999,106.769997,100.329094,5630200,0.000469027,-0.004382294,-0.000940008,-0.001309578,0.003958472,0.574616848
2014/12/23,107.239998,107.239998,106.82,107.010002,100.554642,4050500,0.005437783,0.004307914,0.005080928,0.002247869,0.002248082,-0.280576178
2014/12/24,107.349998,107.349998,107.019997,107.040001,100.582794,1702600,0.001025737,0.001025737,0.00187228,0.000280338,0.000279967,-0.579656832
2014/12/26,107.309998,107.629997,107.269997,107.360001,100.883514,3293300,-0.000372613,0.002608281,0.002336012,0.002989537,0.002989776,0.934276988
2014/12/29,107.360001,107.709999,107.290001,107.589996,101.099625,3746500,0.000465968,0.000743306,0.000186483,0.002142278,0.002142184,0.137612729
2014/12/30,107.419998,107.459999,106.989998,107.059998,100.601593,4473000,0.000558839,-0.002321047,-0.002796188,-0.00492609,-0.004926151,0.19391432
2014/12/31,107.190002,107.389999,105.980003,106,99.605545,2224400,-0.002141091,-0.000651405,-0.009440088,-0.009900972,-0.009900917,-0.50270512
2015/1/2,106.489998,106.720001,105.269997,105.919998,99.530373,5298200,-0.006530497,-0.006238924,-0.006699434,-0.000754736,-0.000754697,1.381855781
2015/1/5,105.349998,105.550003,103.860001,104.099998,97.820168,5383000,-0.010705231,-0.01096325,-0.013394092,-0.01718278,-0.017182745,0.016005436
2015/1/6,104.400002,104.5,102.510002,103.080002,96.861694,4226000,-0.009017523,-0.00994792,-0.012998257,-0.009798233,-0.009798327,-0.214935909
2015/1/7,104.089996,104.449997,103.550003,104.309998,98.017502,3661400,-0.002969406,-0.000478498,0.010145361,0.011932441,0.01193256,-0.133601514
2015/1/8,105.209999,106.239998,105.110001,106.150002,99.74649,2796000,0.010759949,0.017137396,0.015065166,0.017639766,0.017639584,-0.236357677
2015/1/9,106.32,106.349998,104.919998,105.269997,98.919586,3272300,0.010550338,0.001035392,-0.001807659,-0.008290202,-0.008290056,0.170350501
2015/1/12,105.550003,105.550003,104.120003,104.519997,98.214828,3705700,-0.007242259,-0.007522285,-0.00762481,-0.007124537,-0.007124555,0.132445069
2015/1/13,105.330002,106,103.43,104.279999,97.989288,2936200,-0.00208433,0.004263354,-0.006626998,-0.002296192,-0.002296395,-0.207653075
2015/1/14,103.040001,103.790001,102.5,103.709999,97.453682,3291600,-0.021741203,-0.020849047,-0.008991589,-0.005466053,-0.005465965,0.121040801
2015/1/15,104.050003,104.260002,102.57,102.660004,96.467033,5615200,0.009802038,0.004528384,0.000682927,-0.010124337,-0.010124287,0.705918095
2015/1/16,102.610001,104.110001,102.419998,104.019997,97.744987,2768900,-0.013839519,-0.00143872,-0.001462435,0.013247545,0.013247572,-0.506892007
2015/1/20,104.419998,104.529999,103.199997,104.169998,97.885941,3186300,0.017639577,0.004034175,0.00761569,0.00144204,0.001442059,0.150745784
2015/1/21,103.93,104.949997,103.599998,104.639999,98.327591,3119400,-0.004692569,0.004017966,0.003875979,0.004511865,0.004511884,-0.02099614
2015/1/22,105.239998,106.309998,104.269997,106.230003,99.821686,3583500,0.012604618,0.012958562,0.006467172,0.015194992,0.015195074,0.148778611
2015/1/23,106.110001,106.279999,105.68,105.75,99.370621,4571500,0.008266847,-0.000282184,0.013522615,-0.004518526,-0.004518707,0.275708107
2015/1/26,105.75,106.220001,105.199997,106.190002,99.784073,4106500,-0.003392715,-0.000564528,-0.004542042,0.004160775,0.004160707,-0.101717161
2015/1/27,105.370003,105.610001,104.360001,104.949997,98.618889,2709200,-0.003593352,-0.005742798,-0.007984753,-0.011677229,-0.011677054,-0.340265433
2015/1/28,105.639999,105.720001,103.410004,103.529999,97.284561,2830400,0.002562361,0.001041568,-0.009103076,-0.013530234,-0.013530146,0.044736454
2015/1/29,103.699997,104.620003,102.82,104.519997,98.214828,2606900,-0.018364275,-0.010404824,-0.005705483,0.009562426,0.009562329,-0.078964104
2015/1/30,103.669998,104.510002,102.949997,103.099998,96.880501,4486900,-0.000289286,-0.001051434,0.001264316,-0.013585907,-0.0135858,0.721163067
2015/2/2,103.489998,104.330002,102.260002,104.260002,97.97052,4082700,-0.001736279,-0.001722323,-0.006702234,0.011251251,0.01125117,-0.090084468
2015/2/3,104.900002,105.870003,104.709999,105.860001,99.473991,3321000,0.013624544,0.014760864,0.023958507,0.01534624,0.015346157,-0.186567713
2015/2/4,105.440002,106.139999,105.239998,105.489998,99.126328,3141100,0.00514776,0.00255026,0.005061589,-0.003495211,-0.003495014,-0.054170431
2015/2/5,105.940002,106.720001,105.839996,106.650002,100.216339,3162500,0.004742033,0.0054645,0.005701235,0.010996341,0.010996181,0.0068129
