Code,Date,Open,High,Low,Close,Volumn
0050,20150313,69.65,69.75,69.45,69.45,4527
0050,20150316,69.35,69.35,68.85,68.90,6079
0050,20150317,69.20,69.75,69.00,69.15,7096
0050,20150318,69.20,70.15,69.20,69.90,18621
0050,20150319,70.50,70.90,70.25,70.65,12488
0050,20150320,70.65,70.65,70.40,70.55,4499
0050,20150323,70.55,70.90,70.45,70.75,7600
0050,20150324,70.55,70.85,70.35,70.50,4504
0050,20150325,70.50,70.60,70.10,70.25,4458
0050,20150326,69.40,69.70,69.15,69.40,9508
0050,20150327,69.40,69.40,68.65,68.75,10014
0050,20150330,68.75,68.90,68.55,68.80,10353
0050,20150331,69.00,69.25,68.80,69.05,7643
0050,20150401,68.70,68.85,68.50,68.65,8234
0050,20150402,68.90,69.75,68.90,69.50,7800
0050,20150407,69.55,69.70,69.35,69.60,3447
0050,20150408,69.60,69.60,68.85,69.00,5069
0050,20150409,69.00,69.85,68.95,69.10,6205
0050,20150410,69.70,69.80,69.45,69.65,4600
0050,20150413,69.90,69.95,69.65,69.85,4199
0050,20150414,69.85,69.85,69.50,69.50,4562
0050,20150415,69.25,69.50,68.40,68.65,17266
0050,20150416,68.95,69.70,68.90,69.70,15774
0050,20150417,69.55,69.55,68.90,69.05,9237
0050,20150420,68.70,69.15,68.55,68.95,9571
0050,20150421,69.05,69.30,68.85,68.95,2864
0050,20150422,69.30,69.80,69.25,69.65,11311
0050,20150423,70.20,71.50,70.15,71.50,24334
0050,20150424,71.70,72.85,71.70,72.20,26527
0050,20150427,73.00,73.30,72.60,72.75,13281
0050,20150428,72.85,73.10,72.35,72.60,16465
0050,20150429,72.50,72.70,71.60,71.80,10074
0050,20150430,71.60,71.80,71.15,71.45,6780
0050,20150504,71.45,71.65,70.85,71.60,5381
0050,20150505,71.40,71.40,70.90,71.20,6801
0050,20150506,70.80,71.40,70.50,71.30,6603
0050,20150507,70.80,70.80,70.15,70.45,10204
0050,20150508,70.45,70.65,70.45,70.50,5647
0050,20150511,71.00,71.20,70.30,70.85,11222
0050,20150512,70.60,70.85,70.55,70.70,9064
0050,20150513,70.70,71.20,70.70,71.10,6874
0050,20150514,70.85,70.95,70.00,70.10,16520
0050,20150515,70.30,70.35,69.70,70.00,11642
0050,20150518,70.05,70.30,70.00,70.25,3248
0050,20150519,70.40,71.45,70.40,71.30,8458
0050,20150520,71.25,71.25,70.80,70.80,7530
0050,20150521,70.15,70.20,69.75,70.15,11567
0050,20150522,70.20,70.95,70.20,70.70,6152
0050,20150525,70.45,70.95,70.30,70.70,2391
0050,20150526,71.20,71.60,70.80,71.00,7521
0050,20150527,70.85,71.30,70.70,71.15,5812
0050,20150528,71.75,71.90,71.25,71.50,5790
0050,20150529,71.70,71.70,71.05,71.10,4900
0050,20150601,71.10,71.15,70.25,70.50,7850
0050,20150602,70.45,70.50,70.00,70.40,4867
0050,20150603,70.30,70.40,69.90,69.95,6558
0050,20150604,69.80,69.90,68.35,68.60,28182
0050,20150605,68.50,68.60,68.20,68.45,15106
0050,20150608,68.30,69.05,68.00,68.90,9094
0050,20150609,68.50,68.60,68.00,68.35,18429
0050,20150610,68.55,68.90,68.45,68.65,8666
0050,20150611,68.80,68.90,68.40,68.85,7352
0050,20150612,68.90,69.00,68.45,68.80,3175
0050,20150615,68.80,69.00,68.50,68.65,3761
0050,20150616,68.65,68.65,68.05,68.20,8681
0050,20150617,68.20,68.75,68.20,68.50,5564
0050,20150618,68.45,68.55,68.20,68.40,10688
0050,20150622,68.75,69.40,68.75,69.35,11310
0050,20150623,69.55,69.85,69.35,69.55,5311
0050,20150624,69.60,69.70,69.40,69.65,6127
0050,20150625,70.00,70.65,70.00,70.45,13815
0050,20150626,70.45,70.45,70.15,70.45,4926
0050,20150629,69.35,69.60,68.75,68.80,11576
0050,20150630,68.80,69.40,68.80,69.40,4093
0050,20150701,69.40,70.30,69.25,70.05,6063
0050,20150702,70.20,70.25,69.85,70.10,4340
0050,20150703,70.00,70.20,69.25,70.10,7762
0050,20150706,69.55,70.05,69.20,69.30,7584
0050,20150707,69.65,70.10,69.45,69.60,4706
0050,20150708,69.20,69.20,67.45,67.50,37899
0050,20150709,66.80,67.35,66.10,67.10,33083
0050,20150713,68.00,68.10,67.20,68.10,15806
0050,20150714,68.30,68.70,68.05,68.10,9618
0050,20150715,68.30,68.65,68.00,68.25,8865
0050,20150716,68.60,68.95,68.20,68.60,6939
0050,20150717,68.35,68.65,68.30,68.50,3432
0050,20150720,69.00,69.20,67.80,68.00,7832
0050,20150721,68.35,68.65,68.00,68.65,3363
0050,20150722,68.20,68.30,67.70,67.80,14139
0050,20150723,67.50,67.85,66.85,67.15,20981
0050,20150724,67.05,67.25,66.50,66.75,19922
0050,20150727,66.40,66.55,65.55,65.80,28446
0050,20150728,65.75,66.30,65.50,65.85,17518
0050,20150729,65.90,65.90,65.10,65.40,18492
0050,20150730,65.60,66.55,65.55,66.50,7473
0050,20150731,66.50,66.55,65.80,66.15,11169
0050,20150803,65.90,65.90,64.90,65.25,15758
0050,20150804,65.50,66.00,65.00,65.30,12310
0050,20150805,65.55,66.00,65.30,65.70,9875
0050,20150806,66.00,66.05,64.55,65.00,23620
0050,20150807,64.50,65.00,64.20,64.70,6898
0050,20150810,64.60,64.75,64.00,64.55,10082
0050,20150811,65.30,65.80,64.40,64.55,17411
0050,20150812,64.25,64.45,63.00,63.45,24218
0050,20150813,63.45,63.90,63.35,63.55,16147
0050,20150814,63.45,63.75,63.15,63.30,8405
0050,20150817,63.30,63.30,62.70,62.90,13852
0050,20150818,63.00,63.30,62.45,62.55,9841
0050,20150819,62.40,62.50,61.30,61.60,17595
0050,20150820,61.25,61.85,60.95,61.40,19329
0050,20150821,60.60,60.75,59.80,59.80,28076
0050,20150824,59.10,59.10,55.40,57.50,61317
0050,20150825,57.50,60.00,57.50,60.00,43487
0050,20150826,59.30,60.50,58.65,60.35,17123
0050,20150827,60.60,60.65,60.00,60.15,18326
0050,20150828,61.00,61.90,61.00,61.80,18684
0050,20150831,61.30,62.35,61.20,62.30,18957
0050,20150901,61.90,62.60,61.50,61.75,12340
0050,20150902,61.10,62.30,60.95,62.10,18170
0050,20150903,62.35,62.40,61.60,62.15,7543
0050,20150904,62.15,62.55,61.35,61.35,15808
0050,20150907,61.30,62.30,61.10,61.25,10155
0050,20150908,61.50,61.65,61.10,61.45,9642
0050,20150909,62.65,64.15,62.65,64.15,24002
0050,20150910,63.80,63.80,63.15,63.45,10184
0050,20150911,63.30,63.70,63.05,63.50,7961
0050,20150914,63.90,64.00,63.25,63.65,4389
0050,20150915,63.75,63.85,63.05,63.15,5767
0050,20150916,63.65,64.00,63.40,63.90,7422
0050,20150917,64.50,65.15,64.50,65.00,12909
0050,20150918,65.00,65.00,64.55,64.85,3507
0050,20150921,64.05,64.10,63.20,63.45,9987
0050,20150922,63.55,63.95,63.55,63.80,4330
0050,20150923,63.20,63.20,62.20,62.35,10045
0050,20150924,62.55,62.85,61.90,62.00,7364
0050,20150925,62.15,62.35,61.60,62.25,5982
0050,20150930,61.45,62.60,61.45,62.40,8574
0050,20151001,62.60,63.70,62.20,63.60,11986
0050,20151002,63.35,63.60,63.10,63.25,7571
0050,20151005,63.80,64.00,63.25,63.40,5383
0050,20151006,64.15,64.70,63.85,63.90,8300
0050,20151007,63.90,64.85,63.90,64.85,8637
0050,20151008,65.10,65.30,64.60,64.70,12360
0050,20151012,65.05,65.90,65.05,65.55,17465
0050,20151013,65.60,65.65,65.15,65.30,7489
0050,20151014,65.30,65.30,64.95,65.05,7135
0050,20151015,65.65,66.35,65.65,66.00,14357
0050,20151016,65.95,66.00,65.60,65.75,8189
0050,20151019,66.00,66.20,65.70,65.95,7411
0050,20151020,66.00,66.10,65.80,65.95,4526
0050,20151021,66.10,66.15,65.40,65.50,11498
0050,20151022,65.30,65.60,65.25,65.50,8066
0050,20151023,66.20,66.50,65.85,65.90,20687
0050,20151026,64.50,64.85,64.45,64.55,12082
0050,20151027,64.50,64.55,63.95,64.20,5723
0050,20151028,64.20,64.25,63.60,63.75,5075
0050,20151029,64.10,64.30,63.10,63.30,8413
0050,20151030,63.30,63.45,62.80,63.20,5991
0050,20151102,63.10,63.40,62.60,63.30,4831
0050,20151103,63.80,64.40,63.80,64.30,9293
0050,20151104,64.75,65.60,64.70,65.55,16551
0050,20151105,65.65,65.65,65.25,65.40,5902
0050,20151106,65.40,65.40,63.65,64.10,11915
0050,20151109,64.00,64.35,63.60,63.65,5532
0050,20151110,63.30,63.40,62.85,62.90,8847
0050,20151111,62.90,63.00,61.95,62.15,16293
0050,20151112,62.20,62.40,61.85,62.25,14213
0050,20151113,61.80,62.45,61.55,61.60,20384
0050,20151116,61.20,61.30,60.60,61.15,13429
0050,20151117,62.00,62.60,62.00,62.35,8728
0050,20151118,62.35,62.35,61.20,61.40,14981
0050,20151119,61.95,62.30,61.55,62.30,10131
0050,20151120,62.35,62.50,62.05,62.30,5421
0050,20151123,62.60,62.75,62.15,62.60,3462
0050,20151124,62.50,62.65,61.85,61.95,6598
0050,20151125,61.85,62.10,61.50,61.95,5964
0050,20151126,62.30,62.95,62.30,62.80,8642
0050,20151127,62.90,62.90,61.80,61.95,6290
0050,20151130,60.90,61.20,60.45,61.20,23268
0050,20151201,61.70,62.45,61.45,62.40,8409
0050,20151202,62.45,62.75,62.15,62.30,6361
0050,20151203,61.90,62.55,61.70,62.40,6065
0050,20151204,61.95,61.95,61.40,61.75,15048
0050,20151207,62.20,63.00,62.20,62.50,14814
0050,20151208,62.25,62.30,61.20,61.50,9200
0050,20151209,61.20,61.35,60.70,60.75,16089
0050,20151210,60.40,60.75,59.75,60.55,16616
0050,20151211,60.55,60.70,59.80,59.85,13835
0050,20151214,59.25,59.65,59.00,59.40,9528
0050,20151215,59.70,60.05,59.35,59.45,6796
0050,20151216,60.00,60.40,59.70,60.35,6530
0050,20151217,60.55,61.05,60.35,61.05,7609
0050,20151218,60.85,61.25,60.50,60.75,4893
0050,20151221,60.05,60.75,59.90,60.65,4340
0050,20151222,60.70,60.90,60.40,60.80,5138
0050,20151223,60.95,61.30,60.80,60.90,7263
0050,20151224,61.35,61.65,61.20,61.20,8456
0050,20151225,61.20,61.60,61.20,61.60,6546
0050,20151228,61.70,61.70,61.40,61.45,3449
0050,20151229,61.40,61.40,60.80,61.00,3966
0050,20151230,61.15,61.15,60.45,60.55,7262
0050,20151231,60.55,60.95,60.50,60.75,3894
0050,20160104,60.80,60.95,59.05,59.55,16928
0050,20160105,59.50,59.75,58.85,59.05,21783
0050,20160106,59.05,59.05,57.90,58.45,28939
0050,20160107,58.30,58.30,56.70,57.35,39962
0050,20160108,57.00,57.70,56.85,57.45,25450
0050,20160111,56.90,56.95,56.00,56.55,24356
0050,20160112,56.80,57.00,56.30,56.50,17649
0050,20160113,57.00,57.50,56.75,57.15,11848
0050,20160114,56.50,56.70,55.85,56.70,15487
0050,20160115,57.10,57.50,56.25,56.70,20847
0050,20160118,55.90,57.30,55.80,57.10,13014
0050,20160119,57.00,57.25,56.65,57.25,8110
0050,20160120,56.85,56.85,55.60,55.90,22688
0050,20160121,56.10,56.30,55.60,55.80,10450
0050,20160122,56.35,56.60,56.00,56.55,13943
0050,20160125,57.00,57.80,57.00,57.55,12773
0050,20160126,57.00,57.15,56.70,57.00,7583
0050,20160127,57.40,57.45,56.95,57.25,9101
0050,20160128,57.15,57.75,57.00,57.55,10224
0050,20160129,57.50,59.10,57.25,59.00,20207
0050,20160130,59.45,59.70,59.20,59.55,13202
0050,20160201,59.50,59.60,59.10,59.55,7967
0050,20160202,59.45,59.55,59.00,59.35,4584
0050,20160203,59.00,59.25,58.60,58.95,6990
0050,20160215,58.30,59.10,58.10,59.00,7221
0050,20160216,59.10,60.35,59.10,60.25,17822
0050,20160217,60.40,60.50,59.95,59.95,12473
0050,20160218,60.80,61.15,60.50,60.90,16986
0050,20160219,60.80,61.05,60.60,60.85,11352
0050,20160222,60.85,61.60,60.55,60.80,11614
0050,20160223,61.00,61.15,60.70,60.85,4916
0050,20160224,60.80,61.30,60.20,60.30,7764
0050,20160225,60.60,61.35,60.50,61.10,16933
0050,20160226,61.35,61.70,60.90,61.25,14513
0050,20160301,61.25,61.95,61.10,61.85,17236
0050,20160302,62.35,62.75,62.25,62.35,22870
0050,20160303,62.35,63.30,62.35,62.95,32602
0050,20160304,62.90,63.30,62.75,63.10,24050
0050,20160307,63.20,63.70,62.90,63.10,21497
0050,20160308,63.00,63.10,62.50,63.05,13634
0050,20160309,63.05,63.15,62.65,63.10,8097
0050,20160310,63.05,63.40,62.85,63.25,21352
0050,20160311,63.20,63.75,63.05,63.55,22682
0050,20160314,64.00,64.25,63.95,64.00,25831
0050,20160315,64.00,64.10,63.00,63.05,18905
0050,20160316,63.35,63.75,63.35,63.60,36277
0050,20160317,64.55,64.90,64.05,64.30,20031
0050,20160318,64.40,64.85,64.30,64.70,31120
0050,20160321,64.90,65.05,64.20,64.60,6056
0050,20160322,64.35,64.55,63.85,64.40,8180
0050,20160323,64.40,64.85,64.25,64.35,11996
0050,20160324,64.25,64.50,63.70,64.35,8530
0050,20160325,64.50,64.50,63.95,64.05,3814
0050,20160328,64.05,64.40,63.80,64.10,7346
0050,20160329,64.00,64.30,63.50,63.65,10741
0050,20160330,64.05,64.90,64.00,64.70,29118
0050,20160331,65.10,65.40,64.45,64.65,16046
0050,20160401,64.25,64.35,63.60,63.90,4654
0050,20160406,63.30,63.30,62.35,62.40,8957
0050,20160407,62.50,62.50,61.60,62.15,20224
0050,20160408,61.80,62.80,61.80,62.75,6752
0050,20160411,62.50,63.10,62.15,63.00,5355
0050,20160412,63.05,63.50,62.75,62.95,2753
0050,20160413,63.25,64.20,63.25,64.05,11846
0050,20160414,64.40,64.60,64.10,64.25,8125
0050,20160415,63.80,64.30,63.55,64.25,11673
0050,20160418,64.05,64.20,63.85,63.85,2145
0050,20160419,64.30,64.65,63.50,63.60,5841
0050,20160420,63.50,64.10,62.55,62.65,8981
0050,20160421,62.90,63.15,62.55,62.95,3097
0050,20160422,62.95,63.40,62.80,63.20,2685
0050,20160425,63.20,63.35,62.90,63.25,2864
0050,20160426,63.10,63.90,63.10,63.50,4894
0050,20160427,63.20,63.60,63.00,63.40,2470
0050,20160428,63.50,63.55,62.15,62.40,10321
0050,20160429,61.85,62.00,61.35,61.60,7266
0050,20160503,61.60,61.60,60.70,60.75,9711
0050,20160504,60.75,60.85,59.80,60.10,14504
0050,20160505,60.10,60.25,59.65,60.20,14591
0050,20160506,60.00,60.00,59.45,59.70,22004
0050,20160509,59.90,60.00,59.40,59.70,14499
0050,20160510,59.70,60.20,59.40,60.00,13152
0050,20160511,60.20,60.30,59.55,59.85,19053
0050,20160512,59.70,60.00,59.65,59.80,13397
0050,20160513,59.55,59.55,59.00,59.15,29668
0050,20160516,59.15,59.70,59.10,59.60,6645
0050,20160517,59.65,60.10,59.25,60.05,12344
0050,20160518,59.70,60.00,59.25,59.95,8579
0050,20160519,60.00,60.05,59.30,59.65,8050
0050,20160520,59.85,60.30,59.60,60.00,8126
0050,20160523,60.10,62.00,59.85,62.00,21664
0050,20160524,61.75,61.85,61.35,61.35,6417
0050,20160525,61.75,62.25,61.75,62.00,25858
0050,20160526,62.05,62.15,61.80,62.15,26044
0050,20160527,62.40,62.65,62.20,62.60,25759
0050,20160530,62.60,63.35,62.50,63.15,26912
0050,20160531,63.05,63.35,62.80,63.15,8678
0050,20160601,62.95,63.85,62.95,63.70,25001
0050,20160602,63.70,64.05,63.40,63.70,13721
0050,20160603,63.60,64.00,63.60,63.85,11793
0050,20160604,63.75,64.00,63.70,63.95,3201
0050,20160606,64.00,64.60,63.65,64.05,12991
0050,20160607,64.30,64.95,64.30,64.90,30837
0050,20160608,65.00,65.55,65.00,65.25,26064
0050,20160613,64.30,64.45,63.70,63.75,9520
0050,20160614,63.50,64.20,63.50,64.15,6411
0050,20160615,64.15,64.40,63.60,64.25,22583
0050,20160616,64.10,64.10,63.00,63.35,8999
0050,20160617,63.85,64.40,63.85,64.05,5808
0050,20160620,64.50,64.65,64.35,64.50,10307
0050,20160621,64.50,64.95,64.45,64.75,18113
0050,20160622,64.75,64.95,64.55,64.95,10556
0050,20160623,64.80,64.85,64.55,64.80,32188
0050,20160624,64.75,64.90,62.05,63.10,31665
0050,20160627,63.20,63.75,63.00,63.75,4931
0050,20160628,63.10,64.05,63.05,64.00,5345
0050,20160629,64.15,65.00,64.15,64.70,9101
0050,20160630,65.15,65.45,64.65,65.45,25345
0050,20160701,65.85,66.40,65.65,66.25,30668
0050,20160704,66.10,66.75,66.00,66.30,9989
0050,20160705,66.20,66.25,65.85,66.10,5997
0050,20160706,65.60,65.60,64.70,64.90,8730
0050,20160707,65.45,65.75,65.35,65.70,6587
0050,20160711,66.70,67.25,66.70,67.00,22208
0050,20160712,67.15,67.60,67.15,67.60,15397
0050,20160713,67.85,67.90,67.10,67.65,9434
0050,20160714,67.50,67.85,67.30,67.70,10109
0050,20160715,67.80,68.50,67.80,68.50,15543
0050,20160718,68.45,69.15,68.45,69.15,36847
0050,20160719,69.20,69.30,68.80,69.25,17045
0050,20160720,69.00,69.30,68.80,69.20,24718
0050,20160721,69.45,69.90,69.35,69.55,9980
0050,20160722,69.55,69.70,69.20,69.30,3265
0050,20160725,69.50,69.95,68.35,69.00,11676
0050,20160726,69.00,69.40,68.85,69.40,13212
0050,20160727,69.65,69.95,69.50,69.70,11118
0050,20160728,69.00,69.25,68.60,69.05,11452
0050,20160729,68.85,69.20,68.55,68.55,19390
0050,20160801,68.80,69.45,68.80,69.30,10407
0050,20160802,69.25,69.40,69.10,69.30,7116
0050,20160803,68.50,68.90,68.05,68.75,13801
0050,20160804,68.85,68.95,68.35,68.90,10674
0050,20160805,69.10,69.75,68.90,69.60,12422
0050,20160808,70.00,70.25,69.70,70.05,7902
0050,20160809,70.00,70.45,69.95,70.40,11568
0050,20160810,70.30,70.60,70.05,70.60,6497
0050,20160811,70.20,70.55,69.45,69.95,10903
0050,20160812,70.15,70.50,70.05,70.20,5258
0050,20160815,70.20,70.50,69.90,70.35,4797
0050,20160816,70.30,70.50,69.70,69.95,4431
0050,20160817,69.90,70.10,69.75,70.05,8925
0050,20160818,70.00,70.15,69.80,69.90,3275
0050,20160819,69.90,70.45,69.20,69.20,8299
0050,20160822,69.00,69.15,68.45,68.70,7083
0050,20160823,68.90,69.60,68.90,69.40,7084
0050,20160824,69.35,69.55,69.20,69.20,5071
0050,20160825,69.30,70.15,69.30,70.00,8022
0050,20160826,69.95,70.30,69.80,70.10,2991
0050,20160829,69.90,70.15,69.20,70.05,3554
0050,20160830,70.00,70.25,69.80,70.00,3791
0050,20160831,69.85,70.05,69.30,69.40,5206
0050,20160901,69.30,69.30,68.60,69.05,5965
0050,20160902,69.10,69.30,68.80,69.15,2615
0050,20160905,69.80,70.30,69.80,70.30,8523
0050,20160906,70.25,70.90,70.25,70.85,7342
0050,20160907,70.95,71.90,70.95,71.85,9686
0050,20160908,71.80,71.80,71.40,71.60,4674
0050,20160909,70.90,70.90,70.35,70.40,5230
0050,20160910,69.15,69.60,69.00,69.40,8825
0050,20160912,69.35,69.35,68.70,68.85,7236
0050,20160913,69.10,69.20,68.20,68.85,7123
0050,20160914,68.50,69.05,68.45,68.45,5624
0050,20160919,69.40,71.00,69.40,71.00,9887
0050,20160920,70.90,71.00,70.60,70.90,2795
0050,20160921,70.75,71.35,70.55,71.25,12156
0050,20160922,71.90,72.00,71.25,71.40,4929
0050,20160923,71.50,71.90,71.40,71.90,4215
0050,20160926,71.50,71.50,71.00,71.00,3736
0050,20160929,71.85,72.15,71.40,71.90,9624
0050,20160930,71.15,71.35,70.80,70.95,5843
0050,20161003,71.20,71.60,71.10,71.45,3888
0050,20161004,71.45,71.75,71.30,71.75,5169
0050,20161005,71.60,71.85,71.45,71.50,2838
0050,20161006,71.70,71.75,71.45,71.70,2071
0050,20161007,71.60,71.80,71.60,71.65,3053
0050,20161011,72.35,72.45,71.20,71.45,6945
0050,20161012,71.50,72.30,71.35,72.25,6057
0050,20161013,72.20,72.30,71.45,71.70,5454
0050,20161014,71.30,71.90,71.30,71.45,3633
0050,20161017,71.45,71.60,70.60,71.45,4422
0050,20161018,71.50,71.95,71.30,71.95,3619
0050,20161019,72.00,72.60,72.00,72.35,21575
0050,20161020,72.35,72.75,72.35,72.65,4836
0050,20161021,72.65,73.05,72.55,72.60,4234
0050,20161024,72.85,72.95,72.60,72.70,3265
0050,20161025,72.85,73.50,72.85,73.40,3715
0050,20161026,73.00,73.15,72.90,73.00,2868
0050,20161027,73.00,73.15,72.40,72.60,3170
0050,20161028,72.60,72.75,72.45,72.60,4275
0050,20161031,72.25,72.70,71.70,72.60,5464
0050,20161101,72.25,72.60,72.10,72.60,2024
0050,20161102,71.95,72.00,71.60,71.75,5502
0050,20161103,71.45,71.60,71.10,71.20,4554
0050,20161104,71.00,71.20,70.85,71.00,4346
0050,20161107,71.80,72.00,71.45,72.00,3235
0050,20161108,72.15,72.40,72.00,72.35,2694
0050,20161109,72.85,73.05,70.00,70.00,19936
0050,20161110,71.80,72.10,71.75,72.00,6699
0050,20161111,70.35,70.70,69.95,70.05,8375
0050,20161114,69.95,70.30,69.45,70.10,7117
0050,20161115,69.80,70.10,69.75,69.90,4015
0050,20161116,70.20,70.50,69.95,70.00,24749
0050,20161117,70.00,70.20,69.75,70.20,3313
0050,20161118,70.10,70.40,69.90,70.40,2119
0050,20161121,70.30,70.50,70.10,70.50,2649
0050,20161122,70.75,71.65,70.75,71.45,5293
0050,20161123,71.50,71.90,71.45,71.80,1907
0050,20161124,71.60,71.60,71.20,71.40,2303
0050,20161125,71.35,71.65,71.25,71.35,2649
0050,20161128,71.35,72.00,71.35,71.75,2646
0050,20161129,71.90,72.00,71.65,71.65,1417
0050,20161130,71.70,71.90,71.50,71.70,1918
0050,20161201,71.60,72.10,71.60,72.00,1955
0050,20161202,71.20,71.20,70.90,71.20,3307
0050,20161205,71.20,71.20,70.80,71.10,1388
0050,20161206,71.80,72.20,71.75,72.00,2435
0050,20161207,72.20,72.35,71.90,72.00,1467
0050,20161208,72.30,73.00,72.30,72.90,6085
0050,20161209,73.05,73.20,72.95,73.15,5418
0050,20161212,73.30,73.55,72.75,72.85,3208
0050,20161213,72.85,73.00,72.65,72.95,2548
0050,20161214,73.20,73.30,72.90,73.10,2827
0050,20161215,72.55,73.00,72.40,73.00,3017
0050,20161216,72.80,72.80,72.30,72.30,2148
0050,20161219,72.25,72.30,71.85,71.85,2680
0050,20161220,71.95,71.95,71.55,71.75,2029
0050,20161221,71.75,71.85,71.50,71.70,9321
0050,20161222,71.55,71.55,70.80,70.80,4971
0050,20161223,70.60,70.85,70.35,70.55,5125
0050,20161226,70.65,70.80,70.55,70.80,2104
0050,20161227,70.80,70.90,70.65,70.75,2494
0050,20161228,70.85,71.60,70.85,71.60,3686
0050,20161229,71.45,71.45,71.20,71.25,1911
0050,20161230,71.65,72.00,71.55,71.80,2726
0050,20170103,71.70,71.90,71.50,71.90,2331
0050,20170104,72.00,72.10,71.75,71.85,4284
0050,20170105,71.85,72.50,71.80,72.50,4573
0050,20170106,72.45,72.75,72.45,72.65,3752
0050,20170109,72.75,72.95,72.30,72.45,5038
0050,20170110,72.45,72.60,72.40,72.40,1857
0050,20170111,72.80,72.85,72.40,72.40,1898
0050,20170112,72.60,73.30,72.60,73.15,4857
0050,20170113,72.80,72.80,72.60,72.60,3909
0050,20170116,72.40,72.40,71.80,72.00,2418
0050,20170117,72.00,72.40,72.00,72.30,1572
0050,20170118,72.20,72.20,72.05,72.15,3837
0050,20170119,71.85,72.10,71.60,71.95,4065
0050,20170120,71.95,72.25,71.95,72.15,2422
0050,20170123,72.55,73.00,72.55,72.75,5965
0050,20170124,73.00,73.30,72.90,73.30,4575
0050,20170202,73.50,73.65,72.75,72.90,6999
0050,20170203,72.95,73.15,72.65,72.85,2809
0050,20170206,73.00,73.40,72.95,73.25,2947
0050,20170207,73.10,73.45,73.10,73.30,4305
0050,20170208,71.90,71.90,71.35,71.75,4433
0050,20170209,71.75,72.20,71.65,72.00,3548
0050,20170210,72.10,72.95,72.10,72.80,4869
0050,20170213,72.80,73.10,72.80,72.95,3330
0050,20170214,73.40,73.50,73.10,73.20,6071
0050,20170215,73.30,73.90,73.20,73.90,9407
0050,20170216,74.00,74.20,73.35,73.45,5466
0050,20170217,73.65,73.70,73.35,73.35,5192
0050,20170218,73.30,73.55,73.20,73.50,3227
0050,20170220,73.55,73.65,73.10,73.10,2802
0050,20170221,73.20,73.40,73.05,73.25,3337
0050,20170222,73.60,73.70,73.15,73.30,2938
0050,20170223,73.25,73.55,73.10,73.10,2332
0050,20170224,73.05,73.30,72.85,73.15,1844
0050,20170301,73.10,73.10,72.35,72.35,3107
0050,20170302,72.95,73.25,72.25,72.55,7057
0050,20170303,72.30,72.35,72.00,72.10,4410
0050,20170306,72.05,72.25,72.00,72.15,2177
0050,20170307,72.25,72.60,72.25,72.45,2027
0050,20170308,72.65,72.85,72.45,72.85,2182
0050,20170309,72.60,72.60,71.95,72.05,3381
0050,20170310,71.95,72.05,71.55,72.00,5423
0050,20170313,72.15,72.50,72.15,72.50,2515
0050,20170314,72.60,73.10,72.60,73.00,3948
0050,20170315,72.80,73.00,72.60,72.85,3490
0050,20170316,73.30,73.85,73.30,73.80,7545
0050,20170317,73.85,74.10,73.75,74.00,5265
0050,20170320,73.95,74.15,73.85,73.95,5073
0050,20170321,74.30,74.90,74.30,74.90,8511
0050,20170322,74.25,74.25,74.00,74.20,4939
0050,20170323,74.60,74.65,74.15,74.35,4105
0050,20170324,74.35,74.40,74.10,74.25,3308
0050,20170327,74.00,74.40,73.85,74.20,2474
0050,20170328,74.55,74.60,73.95,74.25,5565
0050,20170329,74.45,74.50,74.00,74.00,2464
0050,20170330,74.00,74.25,73.90,73.90,2181
0050,20170331,73.95,74.10,73.70,73.70,2008
0050,20170405,73.95,74.80,73.95,74.65,3594
0050,20170406,74.80,74.80,74.30,74.40,2811
0050,20170407,74.30,74.30,73.40,74.10,1889
0050,20170410,74.10,74.25,74.00,74.20,1060
0050,20170411,74.10,74.40,73.75,73.90,1266
0050,20170412,73.90,74.10,73.65,74.05,1940
0050,20170413,73.90,74.45,73.90,74.40,6004
0050,20170414,73.90,73.90,73.50,73.55,2674
0050,20170417,73.55,73.80,73.35,73.60,5339
0050,20170418,73.85,74.00,73.50,73.60,4099
0050,20170419,73.10,73.25,72.65,72.80,9185
0050,20170420,72.55,72.90,72.50,72.80,3142
0050,20170421,73.25,73.50,73.10,73.50,3247
0050,20170424,73.90,73.95,73.45,73.65,4309
0050,20170425,73.85,74.40,73.70,74.35,5698
0050,20170426,74.70,74.70,74.40,74.55,4117
0050,20170427,74.35,74.50,74.15,74.50,3685
0050,20170428,74.50,74.60,74.30,74.55,4423
0050,20170502,75.00,75.40,75.00,75.20,15728
0050,20170503,75.30,75.65,75.30,75.55,4711
0050,20170504,75.55,75.65,75.35,75.65,3996
0050,20170505,75.45,75.45,75.10,75.15,5287
0050,20170508,75.55,75.70,75.25,75.70,4083
0050,20170509,75.70,76.50,75.70,75.95,4190
0050,20170510,76.15,76.35,76.00,76.25,1763
0050,20170511,76.10,76.50,76.00,76.50,2018
0050,20170512,76.25,76.50,76.15,76.30,2810
0050,20170515,76.30,76.55,76.20,76.50,1285
0050,20170516,76.50,76.60,76.25,76.50,1598
0050,20170517,76.30,76.40,76.05,76.30,1331
0050,20170518,75.65,75.90,75.30,75.90,4271
0050,20170519,75.65,75.90,75.65,75.85,1162
0050,20170522,75.95,76.15,75.75,76.05,2576
0050,20170523,76.05,76.45,76.00,76.35,3844
