Code,Open,High,Low,Close,Volumn
0052,35.53,36.07,35.53,36.07,6
0052,36.01,36.65,36.01,36.50,9
0052,36.50,36.50,36.50,36.50,0
0052,36.32,36.32,35.89,35.89,4
0052,35.83,35.83,35.81,35.81,2
0052,35.60,35.60,34.96,34.96,8
0052,34.88,34.88,34.70,34.70,3
0052,34.77,34.77,34.43,34.60,5
0052,35.00,35.35,35.00,35.35,8
0052,35.43,35.96,35.43,35.96,5
0052,35.79,35.85,35.79,35.85,2
0052,36.02,36.02,36.02,36.02,1
0052,36.37,36.55,36.18,36.18,24
0052,36.36,36.51,36.36,36.51,4
0052,36.69,36.93,36.69,36.74,10
0052,36.92,37.44,36.92,37.44,6
0052,37.42,37.42,37.25,37.25,3
0052,37.44,37.44,37.44,37.44,1
0052,37.62,37.96,37.62,37.91,15
0052,37.73,37.73,37.55,37.55,4
0052,37.78,37.87,37.78,37.87,4
0052,37.90,37.90,37.60,37.64,22
0052,37.90,37.90,37.72,37.72,6
0052,37.72,37.72,37.72,37.72,0
0052,37.90,38.14,37.90,37.95,4
0052,38.05,38.20,38.01,38.20,3
0052,38.14,38.14,37.75,37.75,4
0052,37.73,37.73,37.55,37.55,2
0052,37.55,37.55,37.55,37.55,0
0052,37.28,37.30,37.10,37.30,8
0052,37.65,37.65,37.65,37.65,9
0052,37.83,38.14,37.83,38.14,3
0052,38.33,39.38,38.33,39.30,31
0052,39.26,39.26,38.94,38.94,9
0052,39.05,39.05,38.21,38.21,12
0052,38.41,38.64,38.29,38.29,5
0052,38.22,38.22,38.03,38.03,2
0052,37.95,37.95,37.41,37.41,4
0052,37.59,37.59,37.41,37.54,3
0052,37.36,37.36,37.10,37.10,5
0052,36.92,36.92,36.33,36.33,4
0052,36.51,37.63,36.51,37.63,5
0052,37.45,37.45,36.90,36.90,5
0052,37.10,37.28,37.10,37.28,2
0052,37.46,37.48,37.46,37.48,2
0052,37.66,37.66,37.66,37.66,1
0052,37.78,37.96,37.27,37.27,16
0052,37.45,37.45,37.45,37.45,1
0052,37.63,37.88,37.63,37.86,8
0052,38.04,38.04,37.65,37.65,4
0052,37.47,37.47,36.66,36.84,7
0052,37.02,37.62,37.02,37.62,4
0052,37.95,38.18,37.95,38.18,3
0052,37.99,37.99,37.99,37.99,2
0052,37.88,37.88,37.72,37.72,6
0052,37.90,38.43,37.90,38.43,4
0052,38.34,38.34,37.91,37.91,4
0052,37.82,37.82,37.82,37.82,1
0052,37.61,37.61,37.10,37.42,7
0052,37.60,37.64,37.24,37.24,4
0052,37.03,37.03,36.56,36.71,28
0052,36.80,36.99,36.80,36.98,43
0052,37.16,37.54,37.16,37.54,3
0052,37.73,37.85,37.65,37.80,40
0052,38.01,38.04,38.01,38.04,2
0052,37.85,37.85,37.80,37.80,2
0052,37.80,37.80,37.80,37.80,1
0052,38.34,38.34,38.27,38.27,2
0052,38.52,38.52,38.52,38.52,1
0052,38.26,38.42,37.95,38.42,5
0052,38.59,38.59,38.59,38.59,1
0052,38.34,38.34,38.33,38.33,2
0052,38.00,38.00,38.00,38.00,1
0052,38.00,38.00,38.00,38.00,0
0052,37.19,37.19,37.19,37.19,1
0052,37.00,37.02,36.74,37.02,12
0052,36.50,36.50,35.77,35.85,299
0052,35.78,35.80,34.86,34.86,38
0052,34.83,35.53,34.83,35.53,7
0052,35.03,35.03,34.75,34.75,4
0052,35.59,35.59,34.97,35.20,29
0052,35.77,35.77,35.66,35.66,2
0052,35.66,35.66,35.66,35.66,0
0052,35.31,35.95,35.31,35.85,40
0052,35.38,35.61,35.38,35.61,2
0052,36.26,36.26,36.11,36.11,3
0052,35.60,35.60,35.42,35.42,4
0052,35.42,35.42,35.42,35.42,0
0052,36.00,36.00,36.00,36.00,2
0052,36.60,36.74,36.60,36.60,3
0052,36.46,36.46,36.35,36.35,3
0052,36.64,36.64,36.63,36.63,2
0052,36.70,36.70,36.70,36.70,1
0052,37.45,37.45,37.45,37.45,1
0052,37.36,37.36,37.36,37.36,3
0052,37.55,37.55,37.55,37.55,1
0052,37.55,37.55,37.55,37.55,1
0052,37.56,37.56,37.56,37.56,1
0052,37.55,37.90,37.25,37.90,59
0052,37.84,38.18,37.72,38.18,27
0052,38.30,38.55,38.30,38.55,3
0052,38.69,39.02,38.69,39.00,41
0052,39.00,39.00,39.00,39.00,1
0052,39.20,39.32,39.20,39.32,4
0052,39.23,39.23,39.15,39.15,4
0052,39.15,39.15,39.15,39.15,0
0052,39.09,39.10,39.09,39.10,5
0052,39.20,39.26,39.20,39.26,3
0052,39.20,39.60,39.16,39.54,12
0052,39.90,40.14,39.90,40.11,41
0052,40.11,40.11,39.90,39.90,7
0052,39.90,39.90,39.90,39.90,0
0052,40.24,40.24,40.10,40.10,2
0052,39.86,39.86,39.56,39.56,3
0052,39.57,39.77,39.57,39.77,15
0052,39.85,39.85,39.79,39.79,12
0052,39.96,40.06,39.96,40.06,6
0052,41.24,41.24,41.24,41.24,1
0052,41.08,41.08,40.10,40.10,4
0052,40.41,40.60,40.41,40.60,6
0052,41.08,41.50,40.96,40.96,34
0052,41.20,41.32,41.15,41.16,4
0052,41.32,41.34,41.32,41.34,12
0052,41.34,41.34,41.34,41.34,0
0052,41.12,41.12,41.12,41.12,1
0052,40.91,40.91,40.91,40.91,1
0052,40.95,40.95,40.95,40.95,1
0052,40.83,40.83,40.49,40.49,2
0052,41.13,41.13,40.76,40.76,3
0052,40.80,40.80,40.80,40.80,1
0052,40.81,41.52,40.81,41.14,17
0052,40.89,40.89,40.89,40.89,1
0052,40.28,40.28,39.85,39.85,2
0052,39.80,39.80,39.62,39.65,53
0052,38.30,40.03,38.30,40.02,12
0052,40.32,40.32,40.32,40.32,1
0052,40.82,40.82,40.82,40.82,1
0052,40.74,41.00,40.74,41.00,2
0052,41.00,41.00,41.00,41.00,1
0052,40.69,40.81,40.51,40.81,3
0052,40.43,40.53,40.15,40.15,3
0052,40.85,40.87,40.08,40.15,5
0052,39.95,39.95,39.80,39.80,3
0052,39.78,39.78,39.78,39.78,2
0052,39.90,40.03,39.78,39.78,4
0052,39.91,39.91,39.91,39.91,1
0052,40.33,40.33,40.06,40.06,4
0052,39.97,40.14,39.77,40.14,15
0052,40.14,40.14,39.38,39.38,13
0052,39.38,39.38,38.52,38.69,8
0052,38.69,38.69,37.55,37.81,18
0052,35.37,35.40,35.00,35.00,15
0052,34.96,35.02,34.83,35.02,9
0052,34.73,34.73,34.73,34.73,1
0052,34.98,34.98,34.70,34.70,9
0052,34.79,34.79,34.79,34.79,3
0052,35.00,35.00,34.81,34.85,27
0052,34.85,34.85,34.85,34.85,0
0052,34.70,34.70,34.41,34.41,3
0052,34.41,34.41,34.41,34.41,0
0052,34.59,34.60,34.50,34.60,7
0052,34.51,34.51,34.51,34.51,1
0052,34.45,34.45,34.45,34.45,3
0052,34.65,34.83,34.65,34.83,6
0052,35.05,36.39,35.05,36.39,17
0052,36.39,36.39,36.00,36.00,4
0052,36.45,36.62,36.31,36.54,15
0052,36.54,36.54,36.34,36.34,3
0052,36.91,37.18,36.91,37.18,7
0052,37.20,37.73,37.00,37.73,3
0052,37.73,37.73,37.73,37.73,0
0052,37.52,37.92,37.52,37.92,3
0052,37.91,37.91,37.60,37.60,3
0052,37.60,37.60,37.60,37.60,0
0052,37.77,37.77,37.77,37.77,0
0052,38.13,38.42,38.13,38.42,23
0052,38.23,38.30,38.23,38.30,12
0052,38.84,38.96,38.84,38.96,9
0052,38.96,38.96,37.60,37.93,14
0052,38.23,38.30,38.22,38.26,4
0052,38.26,38.26,38.26,38.26,1
0052,38.49,38.49,38.49,38.49,1
0052,38.56,38.59,38.56,38.59,2
0052,38.59,38.59,38.55,38.55,4
0052,38.69,38.73,38.69,38.73,9
0052,38.57,38.57,38.57,38.57,1
0052,38.90,38.90,38.80,38.80,3
0052,38.80,38.80,38.80,38.80,0
0052,37.32,38.00,37.32,38.00,143
0052,38.89,38.89,38.35,38.35,86
0052,38.97,38.99,38.94,38.94,14
0052,39.58,39.67,39.58,39.67,4
0052,40.16,40.21,40.14,40.19,25
0052,40.36,40.36,40.36,40.36,3
0052,40.24,40.24,40.24,40.24,1
0052,39.92,39.92,39.52,39.52,5
0052,40.00,40.00,40.00,40.00,1
0052,41.18,41.18,40.97,41.18,3
0052,41.11,41.35,41.08,41.30,26
0052,41.24,41.30,40.89,41.30,3
0052,40.95,41.14,40.95,41.14,6
0052,41.00,41.18,41.00,41.18,5
0052,41.50,41.77,41.50,41.66,31
0052,41.75,41.84,41.75,41.84,3
0052,41.84,41.84,41.84,41.84,0
0052,41.83,41.97,41.83,41.97,2
0052,41.97,41.97,41.97,41.97,0
0052,42.24,42.24,42.24,42.24,2
0052,42.09,42.09,41.86,41.86,4
0052,42.80,42.85,42.55,42.80,18
0052,42.60,42.68,42.50,42.56,25
0052,42.92,42.92,42.45,42.45,2
0052,42.84,42.96,42.84,42.96,17
0052,43.03,43.03,42.90,42.90,2
0052,42.28,42.28,42.26,42.26,2
0052,42.31,42.32,42.12,42.19,11
0052,42.68,42.87,42.68,42.86,7
0052,43.00,43.00,43.00,43.00,1
0052,42.95,43.46,42.95,43.46,2
0052,43.35,43.35,43.35,43.35,1
0052,43.23,43.23,42.86,42.86,3
0052,42.90,42.90,42.80,42.90,8
0052,42.93,43.10,42.93,43.10,2
0052,43.22,43.22,42.77,43.02,317
0052,42.78,42.97,42.76,42.97,108
0052,43.07,43.07,42.60,42.60,22
0052,42.60,42.60,42.60,42.60,0
0052,41.86,41.86,41.86,41.86,1
0052,42.40,42.57,42.25,42.57,3
0052,42.57,42.57,42.57,42.57,0
0052,42.77,42.78,42.77,42.78,12
0052,43.09,43.09,43.00,43.00,2
0052,42.76,42.97,42.75,42.97,5
0052,42.71,42.71,42.71,42.71,1
0052,42.74,42.74,42.74,42.74,1
0052,42.57,42.57,42.57,42.57,1
0052,42.73,42.73,42.73,42.73,1
0052,43.03,43.03,42.82,42.87,3
0052,43.39,43.39,43.10,43.10,4
0052,43.10,44.03,43.10,44.00,7
0052,44.09,44.29,44.00,44.29,10
0052,44.29,44.29,44.29,44.29,0
0052,43.05,43.05,43.05,43.05,1
0052,42.79,42.79,42.79,42.79,1
0052,42.59,42.59,42.59,42.59,1
0052,42.11,42.21,42.11,42.16,4
0052,42.80,43.50,42.80,43.50,6
0052,43.77,43.97,43.77,43.97,5
0052,43.97,43.97,43.97,43.97,1
0052,43.97,44.01,43.97,44.01,8
0052,44.10,44.21,44.03,44.21,10
0052,44.21,44.21,44.21,44.21,0
0052,44.32,44.38,44.30,44.38,8
0052,44.38,44.38,44.38,44.38,0
0052,44.35,44.42,44.35,44.42,2
0052,44.45,44.45,44.45,44.45,1
0052,44.71,44.71,44.26,44.26,3
0052,44.26,44.26,44.26,44.26,0
0052,44.66,44.66,44.66,44.66,1
0052,44.86,44.86,44.86,44.86,1
0052,44.52,44.52,44.52,44.52,1
0052,44.52,44.74,44.52,44.62,8
0052,44.62,44.69,44.39,44.39,6
0052,44.23,44.23,44.23,44.23,1
0052,44.26,44.49,44.26,44.49,7
0052,44.82,44.82,44.82,44.82,1
0052,44.82,44.82,44.65,44.70,9
0052,44.82,44.82,44.82,44.82,5
0052,44.82,44.82,44.82,44.82,0
0052,45.40,45.40,45.09,45.31,6
0052,45.02,45.18,45.02,45.18,4
0052,45.17,45.17,45.11,45.11,3
0052,44.60,44.60,44.60,44.60,1
0052,45.03,45.03,45.03,45.03,2
0052,45.03,45.03,45.03,45.03,0
0052,44.55,44.59,44.55,44.59,2
0052,44.09,44.09,44.02,44.02,2
0052,43.76,43.76,43.66,43.66,3
0052,44.27,44.27,44.23,44.23,2
0052,44.68,44.68,44.68,44.68,2
0052,44.59,44.59,43.31,43.35,23
0052,43.80,44.07,43.66,43.80,21
0052,42.89,42.89,42.39,42.39,15
0052,42.66,42.66,42.43,42.43,3
0052,42.41,42.41,42.18,42.18,8
0052,42.18,42.71,42.17,42.17,5
0052,42.51,42.66,42.51,42.66,3
0052,42.33,42.51,42.18,42.33,18
0052,42.33,42.33,42.33,42.33,0
0052,42.80,43.21,42.69,43.21,4
0052,43.40,43.68,43.40,43.68,9
0052,43.68,43.68,43.68,43.68,0
0052,43.15,43.20,43.05,43.05,13
0052,43.01,43.01,43.01,43.01,1
0052,43.48,43.48,43.10,43.18,5
0052,43.18,43.18,43.18,43.18,0
0052,42.35,42.92,42.35,42.74,6
0052,42.34,42.34,42.34,42.34,1
0052,42.26,42.26,42.15,42.15,2
0052,42.87,42.87,42.87,42.87,1
0052,42.74,42.74,42.74,42.74,2
0052,43.32,43.32,43.32,43.32,1
0052,43.32,43.32,43.32,43.32,0
0052,43.84,43.84,43.57,43.65,6
0052,43.69,43.69,43.25,43.25,14
0052,43.81,43.86,43.81,43.86,2
0052,43.50,43.50,43.50,43.50,1
0052,43.76,43.76,43.59,43.59,3
0052,43.39,43.39,43.11,43.11,3
0052,42.97,42.97,42.58,42.68,3
0052,42.80,42.80,42.65,42.65,2
0052,42.60,42.60,42.28,42.28,2
0052,42.34,42.34,41.92,41.92,17
0052,41.92,41.92,41.92,41.92,0
0052,42.45,42.45,42.42,42.42,3
0052,42.50,42.50,42.50,42.50,1
0052,42.50,42.50,42.50,42.50,0
0052,42.60,42.60,42.60,42.60,1
0052,42.60,42.60,42.60,42.60,0
0052,42.95,42.95,42.95,42.95,2
0052,43.14,43.14,43.14,43.14,1
0052,43.10,43.10,43.10,43.10,4
0052,43.59,43.60,43.59,43.60,2
0052,43.65,43.65,43.65,43.65,1
0052,43.47,43.47,43.40,43.40,4
0052,43.98,43.98,43.98,43.98,1
0052,43.23,43.23,43.23,43.23,1
0052,43.23,43.23,43.23,43.23,0
0052,43.28,43.28,43.19,43.19,3
0052,43.28,43.28,42.54,42.56,109
0052,42.30,42.54,42.12,42.13,112
0052,41.83,42.36,41.82,42.05,119
0052,42.05,42.39,41.96,42.07,119
0052,42.40,42.78,42.40,42.70,12
0052,43.13,43.14,42.75,42.75,9
0052,42.91,42.91,42.63,42.63,15
0052,42.88,42.88,42.88,42.88,1
0052,42.77,42.77,42.72,42.72,5
0052,42.66,42.66,42.61,42.66,7
0052,42.66,42.66,42.66,42.66,0
0052,43.14,43.16,42.93,43.16,6
0052,43.16,43.79,43.16,43.79,22
0052,43.82,43.82,43.53,43.53,2
0052,43.76,43.76,43.55,43.55,5
0052,43.94,44.06,43.94,43.97,5
0052,44.11,44.14,44.05,44.05,5
0052,44.14,44.14,44.07,44.07,2
0052,44.07,44.07,44.07,44.07,0
0052,43.79,43.79,43.59,43.59,23
0052,43.98,44.10,43.98,44.02,3
0052,43.86,43.97,43.86,43.95,3
0052,43.83,43.83,43.81,43.81,3
0052,43.74,43.74,43.50,43.50,12
0052,44.02,44.02,43.35,43.39,15
0052,43.35,43.35,43.27,43.27,2
0052,42.83,43.13,42.83,43.06,12
0052,43.10,43.28,43.03,43.03,4
0052,43.20,43.35,43.20,43.21,8
0052,43.15,43.15,43.15,43.15,1
0052,42.95,42.95,42.67,42.69,11
0052,43.43,43.43,42.99,42.99,12
0052,43.70,43.70,43.60,43.60,4
0052,43.85,43.85,43.77,43.77,2
0052,43.87,44.22,43.78,44.22,12
0052,44.30,44.31,44.19,44.19,3
0052,44.50,44.50,44.25,44.30,7
0052,44.50,44.91,44.50,44.88,12
0052,44.85,45.20,44.46,45.20,24
0052,45.40,45.52,45.40,45.52,7
0052,44.79,45.52,44.79,45.52,9
0052,45.50,45.70,45.32,45.32,6
0052,45.74,45.96,45.70,45.70,7
0052,45.46,45.66,45.46,45.66,14
0052,45.50,45.65,45.50,45.65,10
0052,46.00,46.00,46.00,46.00,1
0052,46.00,46.00,46.00,46.00,0
0052,45.72,45.72,45.57,45.57,4
0052,45.35,45.35,44.72,44.72,31
0052,45.33,45.33,45.30,45.30,2
0052,45.29,45.29,44.83,45.19,8
0052,44.94,45.15,44.79,44.80,7
0052,45.40,45.40,45.40,45.40,1
0052,44.39,44.39,44.39,44.39,1
0052,44.69,44.69,44.65,44.65,5
0052,44.85,44.87,44.85,44.87,3
0052,44.43,44.43,44.43,44.43,1
0052,44.60,44.60,44.48,44.56,3
0052,44.53,44.90,44.53,44.90,8
0052,45.08,45.08,44.90,44.90,2
0052,44.90,45.30,44.79,45.30,15
0052,45.08,45.32,45.08,45.32,5
0052,44.57,45.30,44.57,45.30,8
0052,45.64,45.64,45.64,45.64,1
0052,46.00,46.30,46.00,46.22,4
0052,44.83,45.20,44.83,44.83,5
0052,44.83,45.09,44.83,45.09,5
0052,45.03,45.03,45.03,45.03,1
0052,45.16,45.20,45.16,45.20,3
0052,45.80,45.87,45.67,45.67,5
0052,45.40,46.00,45.40,46.00,7
0052,46.00,46.10,45.98,46.10,7
0052,46.10,46.10,46.10,46.10,1
0052,46.04,46.04,46.04,46.04,1
0052,46.04,46.04,45.82,46.00,7
0052,46.01,46.01,45.75,45.75,4
0052,45.62,45.62,45.62,45.62,2
0052,45.73,45.73,45.73,45.73,1
0052,45.68,45.68,45.68,45.68,1
0052,46.06,46.39,45.99,46.08,5
0052,46.10,46.10,46.10,46.10,1
0052,46.30,46.58,46.19,46.50,4
0052,46.65,46.65,46.34,46.50,12
0052,46.54,46.58,46.33,46.33,13
0052,46.33,46.33,46.33,46.33,0
0052,46.60,47.05,46.60,47.05,11
0052,47.05,47.05,47.05,47.05,0
0052,47.05,47.28,47.05,47.28,4
0052,47.28,47.74,47.28,47.61,6
0052,47.67,47.67,47.61,47.62,8
0052,47.66,47.71,47.65,47.71,4
0052,47.75,47.75,47.75,47.75,5
0052,46.97,47.05,46.55,46.94,7
0052,47.19,47.20,47.19,47.20,2
0052,46.80,46.80,46.37,46.37,9
0052,46.93,46.93,46.93,46.93,1
0052,47.37,47.77,47.37,47.77,3
0052,47.84,48.16,47.83,48.15,12
0052,48.20,48.72,48.20,48.72,2
0052,48.50,48.50,48.42,48.42,2
0052,48.80,49.02,48.80,49.02,5
0052,49.10,49.10,48.65,48.65,17
0052,48.98,48.98,48.41,48.81,22
0052,48.81,48.81,48.28,48.49,10
0052,48.34,48.91,48.34,48.72,15
0052,49.09,49.18,48.94,48.94,8
0052,48.25,48.82,48.25,48.70,8
0052,48.70,48.70,48.70,48.70,4
0052,48.75,48.84,48.40,48.40,11
0052,48.36,48.36,48.36,48.36,2
0052,48.36,48.88,48.36,48.75,4
0052,48.77,48.77,48.30,48.66,7
0052,48.29,48.29,48.21,48.21,6
0052,48.47,48.52,48.45,48.51,7
0052,49.71,49.71,49.37,49.50,4
0052,49.66,50.00,49.66,49.74,3
0052,49.54,49.54,49.54,49.54,1
0052,49.82,50.00,49.82,50.00,5
0052,49.74,49.74,49.50,49.50,20
0052,49.83,49.89,49.78,49.78,19
0052,49.78,49.78,49.78,49.78,0
0052,49.83,49.83,49.83,49.83,1
0052,49.60,49.60,49.60,49.60,1
0052,50.05,50.05,50.05,50.05,2
0052,50.30,50.30,49.62,49.62,6
0052,49.69,50.00,49.69,49.85,35
0052,49.85,49.85,49.60,49.70,3
0052,49.70,49.70,49.70,49.70,1
0052,49.74,49.75,49.74,49.75,2
0052,50.00,50.40,50.00,50.40,8
0052,50.15,50.20,49.99,49.99,8
0052,49.99,49.99,49.99,49.99,0
0052,50.45,50.45,50.20,50.45,5
0052,50.60,50.60,50.30,50.30,6
0052,49.90,49.90,49.90,49.90,1
0052,50.15,50.15,49.84,49.84,6
0052,49.39,49.39,49.39,49.39,2
0052,49.39,49.39,49.39,49.39,0
0052,49.28,49.28,49.14,49.14,15
0052,49.14,49.41,49.04,49.04,22
0052,49.20,49.61,49.10,49.57,9
0052,49.17,49.17,49.17,49.17,2
0052,48.92,48.92,48.73,48.83,14
0052,49.73,49.73,49.73,49.73,1
0052,49.72,49.72,49.55,49.55,5
0052,49.55,49.55,49.55,49.55,0
0052,50.30,50.30,50.30,50.30,1
0052,50.20,50.30,49.87,49.87,6
0052,49.97,49.98,49.97,49.98,2
0052,50.05,50.05,50.05,50.05,3
0052,50.25,50.25,50.25,50.25,1
0052,50.50,50.60,50.10,50.50,394
0052,50.25,51.00,50.20,50.95,66
0052,50.50,50.80,50.50,50.65,51
0052,50.65,51.10,50.55,50.85,8
0052,51.05,51.05,50.80,50.80,2
0052,50.90,50.90,50.90,50.90,1
0052,50.65,50.65,50.60,50.60,2
0052,51.30,51.30,51.30,51.30,1
0052,50.95,50.95,50.95,50.95,2
0052,50.95,50.95,50.95,50.95,1
0052,51.00,51.00,51.00,51.00,1
0052,51.80,51.80,51.75,51.75,7
0052,52.15,52.15,52.15,52.15,2
0052,51.25,51.25,51.25,51.25,1
0052,51.80,51.80,51.50,51.80,4
0052,51.50,51.50,51.45,51.45,4
0052,51.05,51.05,50.60,50.60,3
0052,50.75,50.75,50.30,50.35,14
0052,50.35,50.45,50.10,50.45,11
0052,50.45,50.45,50.45,50.45,0
0052,50.40,50.40,50.40,50.40,0
0052,50.55,50.55,50.55,50.55,1
0052,50.55,50.55,50.55,50.55,0
0052,51.00,51.60,51.00,51.60,4
0052,51.60,51.60,51.60,51.60,0
0052,52.00,52.00,52.00,52.00,6
0052,52.50,53.40,52.50,53.40,9
0052,53.50,54.40,53.50,54.40,15
0052,54.05,54.05,54.00,54.00,10
0052,54.75,54.90,54.75,54.90,5
0052,54.90,54.90,54.50,54.50,3
0052,54.95,54.95,54.60,54.75,6
0052,55.15,55.15,55.00,55.00,5
0052,54.85,54.85,54.85,54.85,1
0052,54.85,54.90,54.85,54.90,3
0052,54.90,55.15,54.80,55.15,21
0052,55.30,55.30,55.15,55.15,4
0052,55.10,55.70,55.10,55.35,30
0052,55.85,55.90,55.60,55.60,4
0052,56.45,56.45,55.65,55.65,3
0052,55.70,56.65,55.70,56.65,15
0052,56.65,56.65,56.65,56.65,0
0052,56.55,56.55,56.55,56.55,3
0052,56.80,56.80,56.80,56.80,2
0052,56.90,57.00,56.90,57.00,7
0052,57.00,57.00,57.00,57.00,3
0052,57.00,57.00,55.75,56.30,5
0052,56.30,56.30,56.30,56.30,0
0052,56.70,56.80,56.70,56.80,2
0052,56.30,56.80,56.30,56.80,2
0052,56.45,56.60,56.10,56.60,14
0052,56.30,56.30,55.75,55.75,3
0052,56.10,56.85,56.10,56.80,13
0052,57.00,57.05,57.00,57.00,4
0052,56.50,57.50,56.35,56.45,15
0052,56.30,56.30,55.60,56.15,13
0052,56.45,56.60,56.45,56.45,3
0052,56.90,57.55,56.90,57.55,7
0052,57.55,57.55,57.55,57.55,0
0052,57.55,58.00,57.55,57.90,13
0052,57.50,58.00,57.30,58.00,6
0052,57.65,57.65,57.65,57.65,2
0052,57.20,57.20,57.20,57.20,7
0052,57.15,57.15,57.00,57.00,10
0052,57.05,57.10,55.70,57.10,23
0052,56.40,56.40,56.00,56.30,8
0052,56.40,57.45,56.40,57.05,8
0052,57.35,57.35,57.35,57.35,1
0052,57.65,57.65,57.65,57.65,1
0052,57.65,58.50,57.65,58.50,6
0052,58.75,58.75,58.75,58.75,11
0052,58.95,58.95,58.65,58.65,2
0052,58.25,58.25,55.95,55.95,11
0052,55.95,56.00,55.95,56.00,2
0052,56.05,56.05,54.00,54.00,35
0052,54.00,54.10,52.00,52.00,17
0052,52.00,52.15,51.90,51.90,43
0052,52.40,52.70,52.40,52.70,2
0052,52.80,52.80,52.30,52.30,3
0052,52.70,52.70,52.55,52.55,3
0052,52.75,52.75,52.15,52.15,9
0052,52.20,52.20,52.00,52.00,7
0052,52.30,52.45,52.30,52.45,3
0052,52.85,52.85,52.85,52.85,2
0052,53.55,53.55,53.50,53.50,3
0052,54.50,54.50,54.40,54.40,5
0052,54.65,54.65,54.65,54.65,1
0052,54.95,54.95,54.80,54.80,4
0052,55.35,55.35,55.35,55.35,10
0052,55.15,55.20,55.00,55.05,4
0052,55.05,55.05,54.40,54.40,2
0052,54.45,54.45,53.85,53.85,3
0052,53.85,53.85,53.85,53.85,0
0052,55.15,55.15,54.95,54.95,3
0052,54.95,55.65,54.95,55.65,11
0052,55.80,55.90,55.80,55.85,3
0052,57.35,57.35,56.80,56.80,2
0052,57.95,57.95,57.70,57.80,5
0052,57.75,58.35,57.75,58.35,2
0052,58.50,60.00,58.50,59.45,10
0052,59.80,59.80,58.70,58.70,7
0052,59.00,59.45,58.00,58.45,7
0052,57.90,58.00,57.85,58.00,10
0052,58.40,58.75,58.20,58.20,5
0052,57.80,57.90,57.35,57.35,7
0052,57.35,57.60,57.30,57.40,4
0052,55.65,58.50,55.65,58.15,6
0052,58.10,58.10,57.80,57.80,2
0052,56.75,56.75,56.75,56.75,1
0052,55.25,56.70,54.55,56.25,21
0052,57.25,57.25,56.85,56.85,2
0052,56.85,56.85,56.20,56.20,3
0052,55.00,55.00,55.00,55.00,3
0052,56.05,56.05,56.05,56.05,1
0052,57.80,58.65,56.75,58.45,21
0052,58.45,58.90,58.20,58.90,11
0052,58.60,58.60,58.60,58.60,2
0052,59.10,59.40,56.85,56.85,17
0052,57.20,57.60,56.90,56.90,6
0052,56.45,56.45,56.00,56.10,3
0052,55.90,55.90,55.20,55.20,6
0052,55.40,55.40,55.40,55.40,3
0052,56.25,56.60,56.25,56.60,17
0052,56.25,56.30,56.20,56.30,5
0052,56.60,57.10,56.60,57.10,3
0052,57.10,57.10,57.10,57.10,3
0052,57.70,57.70,57.60,57.60,2
0052,58.25,58.40,58.25,58.40,4
0052,57.80,57.90,57.45,57.90,28
0052,58.20,58.20,57.65,57.65,3
0052,57.55,58.05,56.25,57.80,36
0052,57.60,57.75,57.60,57.75,8
0052,57.45,57.45,57.45,57.45,1
0052,57.75,57.75,57.70,57.70,2
0052,57.85,57.85,57.85,57.85,2
0052,56.05,56.15,56.05,56.15,5
0052,55.85,56.10,55.65,56.10,8
0052,57.15,57.20,56.90,57.20,7
0052,56.70,56.70,56.70,56.70,1
0052,56.10,56.35,56.10,56.35,7
0052,56.80,56.80,56.75,56.75,5
0052,56.90,56.90,56.90,56.90,2
0052,56.70,56.95,56.70,56.95,2
0052,56.20,56.40,56.20,56.40,2
0052,56.80,56.80,56.45,56.65,14
0052,56.55,57.00,56.55,57.00,3
0052,57.35,57.35,57.35,57.35,1
0052,57.00,57.00,56.70,56.70,7
0052,57.05,57.05,57.05,57.05,2
0052,56.55,56.70,56.50,56.70,12
0052,56.60,56.60,55.90,55.90,4
0052,56.50,56.50,55.55,55.55,3
0052,56.85,56.85,56.85,56.85,1
0052,54.80,55.00,54.80,54.80,4
0052,54.80,54.80,54.50,54.50,6
0052,54.40,54.50,54.40,54.50,3
0052,54.00,54.25,53.60,53.60,7
0052,53.85,53.85,53.60,53.65,12
0052,53.65,53.65,53.20,53.20,4
