Code,Open,High,Low,Close,Volumn
006203,29.99,30.26,29.37,30.26,32
006203,30.41,30.68,30.40,30.68,7
006203,30.54,30.68,30.54,30.68,3
006203,30.53,30.53,30.00,30.00,7
006203,30.00,30.21,30.00,30.21,4
006203,30.06,30.06,29.49,29.49,6
006203,29.27,29.27,29.27,29.27,3
006203,29.19,29.34,29.17,29.34,228
006203,29.20,29.49,29.03,29.48,5
006203,29.35,30.00,29.35,30.00,25
006203,30.00,30.00,30.00,30.00,0
006203,30.00,30.15,30.00,30.15,2
006203,30.38,30.49,30.34,30.34,4
006203,30.49,30.63,30.49,30.63,2
006203,30.63,30.63,30.63,30.63,0
006203,31.19,31.19,31.19,31.19,1
006203,31.02,31.15,30.78,30.93,21
006203,30.78,30.96,30.66,30.77,24
006203,30.97,31.29,30.97,31.10,8
006203,31.10,31.10,31.07,31.07,6
006203,31.20,31.20,31.15,31.15,7
006203,31.00,31.20,31.00,31.20,7
006203,31.05,31.05,30.99,30.99,6
006203,30.84,31.02,30.81,30.99,23
006203,31.26,31.39,31.20,31.27,29
006203,31.42,31.57,31.28,31.54,57
006203,31.39,31.39,30.91,30.92,77
006203,30.78,30.99,30.69,30.85,100
006203,30.99,31.70,30.54,30.69,48
006203,30.70,30.70,30.70,30.70,1
006203,30.55,30.59,30.41,30.59,95
006203,30.74,31.15,30.74,31.15,5
006203,31.30,31.92,31.30,31.92,7
006203,31.92,31.92,31.92,31.92,0
006203,31.73,31.73,31.26,31.40,7
006203,31.55,31.55,31.25,31.25,3
006203,31.10,31.10,30.76,30.76,6
006203,30.58,30.58,30.30,30.30,12
006203,30.33,30.33,30.33,30.33,1
006203,30.18,30.33,30.02,30.02,6
006203,29.87,29.87,29.58,29.74,7
006203,29.88,30.51,29.88,30.36,6
006203,30.22,30.22,29.86,29.86,5
006203,30.00,30.10,30.00,30.10,2
006203,30.25,30.25,30.25,30.25,1
006203,30.30,30.42,30.07,30.42,7
006203,29.25,29.25,29.25,29.25,1
006203,29.11,29.11,28.86,28.86,4
006203,29.00,29.46,29.00,29.42,8
006203,29.26,29.26,29.13,29.13,2
006203,28.99,28.99,28.54,28.68,4
006203,28.87,29.17,28.87,29.17,3
006203,29.31,29.31,29.31,29.31,1
006203,29.45,29.45,29.30,29.30,2
006203,29.15,29.15,29.01,29.01,2
006203,29.18,29.47,29.18,29.47,3
006203,29.31,29.31,28.86,28.86,5
006203,27.25,28.73,27.25,28.70,16
006203,28.38,28.60,28.28,28.60,5
006203,30.49,30.49,28.16,28.16,18
006203,28.02,28.02,27.71,27.71,5
006203,27.71,27.99,27.71,27.97,4
006203,28.10,28.24,28.10,28.24,2
006203,28.40,28.68,28.40,28.54,4
006203,28.40,28.62,28.34,28.62,13
006203,28.36,28.41,28.27,28.41,3
006203,28.41,28.41,28.41,28.41,0
006203,28.42,28.42,28.42,28.42,0
006203,28.62,28.62,28.62,28.62,0
006203,28.66,28.66,28.66,28.66,0
006203,28.79,28.79,28.79,28.79,1
006203,28.79,28.79,28.79,28.79,0
006203,28.67,28.67,28.67,28.67,3
006203,28.67,28.67,28.67,28.67,0
006203,28.67,28.67,28.67,28.67,0
006203,28.06,28.06,27.82,27.83,51
006203,27.44,27.44,27.30,27.32,9
006203,27.04,27.04,26.93,26.93,2
006203,26.50,26.76,26.50,26.76,2
006203,26.61,26.61,26.46,26.46,7
006203,26.66,26.69,26.43,26.47,608
006203,26.85,26.96,26.78,26.78,177
006203,26.40,26.40,26.40,26.40,1
006203,26.40,26.40,26.40,26.40,0
006203,26.34,26.79,26.34,26.74,599
006203,26.92,26.92,26.92,26.92,1
006203,26.60,26.60,26.58,26.58,2
006203,26.31,26.33,26.31,26.33,12
006203,28.96,28.96,26.35,26.43,201
006203,27.00,27.04,26.97,27.04,4
006203,27.04,27.04,27.04,27.04,0
006203,27.00,27.00,27.00,27.00,1
006203,27.00,27.00,27.00,27.00,0
006203,27.68,27.68,27.68,27.68,1
006203,27.68,27.68,27.68,27.68,0
006203,27.90,27.90,27.90,27.90,0
006203,27.88,27.94,27.86,27.94,33
006203,27.80,27.86,27.80,27.86,2
006203,27.85,27.85,27.85,27.85,1
006203,28.23,28.23,28.23,28.23,3
006203,28.40,28.40,28.40,28.40,1
006203,28.40,28.40,28.40,28.40,0
006203,28.58,28.58,28.58,28.58,0
006203,28.72,28.83,28.72,28.83,4
006203,28.83,28.83,28.83,28.83,0
006203,28.82,28.82,28.82,28.82,0
006203,28.82,28.82,28.82,28.82,0
006203,28.82,28.82,28.82,28.82,0
006203,28.82,28.82,28.82,28.82,0
006203,29.01,29.01,29.01,29.01,0
006203,29.40,29.60,29.40,29.60,2
006203,29.60,29.60,29.60,29.60,0
006203,29.60,29.60,29.60,29.60,5
006203,29.49,29.49,29.49,29.49,1
006203,29.65,29.65,29.65,29.65,1
006203,29.65,29.65,29.65,29.65,0
006203,32.60,32.60,29.55,29.94,19
006203,30.03,30.04,30.03,30.04,2
006203,29.96,29.99,29.96,29.96,54
006203,30.03,30.03,30.03,30.03,1
006203,30.52,30.52,30.52,30.52,1
006203,30.22,30.22,30.22,30.22,2
006203,30.22,30.38,30.22,30.38,4
006203,30.38,30.38,30.38,30.38,0
006203,30.38,30.38,30.38,30.38,0
006203,30.38,30.38,30.38,30.38,0
006203,30.23,30.23,30.23,30.23,0
006203,29.91,29.91,29.91,29.91,1
006203,29.91,29.91,29.91,29.91,0
006203,30.09,30.09,30.09,30.09,1
006203,30.09,30.09,30.09,30.09,0
006203,29.97,29.97,29.97,29.97,1
006203,29.11,29.30,29.11,29.30,5
006203,29.12,29.18,29.12,29.18,2
006203,28.99,28.99,28.99,28.99,2
006203,29.34,29.34,29.34,29.34,1
006203,29.62,29.62,29.62,29.62,1
006203,29.89,29.89,29.72,29.72,3
006203,29.80,29.80,29.80,29.80,1
006203,29.80,29.80,29.80,29.80,0
006203,29.70,29.75,29.70,29.75,9
006203,29.73,29.73,29.73,29.73,1
006203,29.20,29.20,29.20,29.20,1
006203,29.36,29.36,29.29,29.29,2
006203,29.29,29.29,29.29,29.29,0
006203,29.31,29.35,29.31,29.35,2
006203,29.35,29.35,29.35,29.35,0
006203,29.52,29.52,29.52,29.52,0
006203,29.48,29.48,29.08,29.10,18
006203,28.84,28.84,28.84,28.84,1
006203,28.69,28.69,28.44,28.44,4
006203,28.28,28.28,27.87,27.90,17
006203,28.06,28.06,28.06,28.06,1
006203,27.74,27.74,27.74,27.74,1
006203,27.80,27.84,27.78,27.78,4
006203,27.91,27.91,27.91,27.91,1
006203,27.91,27.91,27.91,27.91,0
006203,27.90,27.90,27.90,27.90,0
006203,27.74,27.74,27.48,27.48,35
006203,27.50,27.50,27.44,27.44,3
006203,27.65,27.66,27.60,27.60,7
006203,27.87,27.87,27.87,27.87,1
006203,27.87,27.87,27.87,27.87,0
006203,27.77,27.83,27.75,27.75,50
006203,28.05,28.35,28.05,28.35,4
006203,28.72,28.72,28.62,28.68,7
006203,28.68,28.68,28.68,28.68,0
006203,28.78,28.78,28.78,28.78,0
006203,28.79,28.79,28.79,28.79,0
006203,29.17,29.25,29.17,29.25,2
006203,29.25,29.25,29.25,29.25,0
006203,29.44,29.44,29.44,29.44,1
006203,29.44,29.44,29.44,29.44,0
006203,29.82,29.82,29.82,29.82,1
006203,29.83,29.83,29.83,29.83,1
006203,29.83,29.83,29.83,29.83,0
006203,30.24,30.24,30.16,30.16,2
006203,30.16,30.16,30.16,30.16,0
006203,29.76,29.76,29.76,29.76,1
006203,29.67,29.67,29.67,29.67,2
006203,29.67,29.67,29.67,29.67,0
006203,29.77,29.77,29.77,29.77,1
006203,30.00,30.00,30.00,30.00,3
006203,29.97,29.97,29.97,29.97,1
006203,30.27,30.27,30.27,30.27,1
006203,30.27,30.27,30.27,30.27,0
006203,30.27,30.27,30.27,30.27,0
006203,29.72,30.01,29.72,30.01,4
006203,29.56,29.56,29.56,29.56,3
006203,29.56,29.56,29.56,29.56,0
006203,29.76,29.76,29.76,29.76,0
006203,30.30,30.46,30.30,30.46,9
006203,30.46,30.46,30.46,30.46,0
006203,30.78,30.78,30.78,30.78,0
006203,30.84,30.84,30.84,30.84,1
006203,30.33,30.33,30.33,30.33,1
006203,30.58,30.58,30.58,30.58,1
006203,30.97,31.24,30.97,31.24,50
006203,31.36,31.44,31.36,31.44,3
006203,31.48,31.48,31.36,31.45,7
006203,31.44,31.44,31.44,31.44,1
006203,31.54,31.80,31.54,31.80,9
006203,31.91,32.00,31.91,32.00,8
006203,32.18,32.18,32.05,32.08,11
006203,32.10,32.31,32.09,32.09,11
006203,32.20,32.24,32.20,32.24,5
006203,32.24,32.24,32.24,32.24,0
006203,31.91,31.91,31.90,31.90,2
006203,32.16,32.20,32.15,32.20,6
006203,32.51,32.54,32.51,32.54,7
006203,32.20,32.40,32.19,32.40,19
006203,32.40,32.40,32.40,32.40,0
006203,32.20,32.30,32.20,32.30,6
006203,32.30,32.30,32.30,32.30,0
006203,32.16,32.16,32.12,32.12,7
006203,32.15,32.15,32.15,32.15,1
006203,32.15,32.15,32.15,32.15,0
006203,32.80,32.80,32.72,32.72,4
006203,32.91,32.91,32.91,32.91,1
006203,32.91,32.91,32.91,32.91,0
006203,32.91,32.91,32.91,32.91,0
006203,32.68,32.68,32.68,32.68,0
006203,32.55,32.55,32.55,32.55,6
006203,32.57,32.57,32.40,32.40,2
006203,32.45,32.45,32.45,32.45,1
006203,32.50,32.64,32.50,32.62,96
006203,32.62,32.62,32.62,32.62,0
006203,32.22,32.22,31.90,31.90,17
006203,32.33,32.33,32.33,32.33,1
006203,32.16,32.16,32.16,32.16,1
006203,32.16,32.16,32.16,32.16,0
006203,32.70,32.70,32.70,32.70,1
006203,32.19,32.19,32.19,32.19,1
006203,32.19,32.19,32.19,32.19,0
006203,32.25,32.25,32.25,32.25,0
006203,32.18,32.18,32.18,32.18,8
006203,32.18,32.18,32.18,32.18,0
006203,32.43,32.47,32.43,32.47,5
006203,32.53,33.01,32.53,33.01,21
006203,33.13,33.13,33.13,33.13,1
006203,33.13,33.13,33.13,33.13,0
006203,32.86,32.86,32.63,32.63,3
006203,32.18,32.18,32.18,32.18,2
006203,31.98,31.98,31.98,31.98,2
006203,32.09,32.09,32.09,32.09,1
006203,32.02,32.02,32.02,32.02,1
006203,32.02,32.02,32.02,32.02,0
006203,32.79,33.03,32.79,33.03,5
006203,33.03,33.03,33.03,33.03,1
006203,33.03,33.03,33.03,33.03,1
006203,33.16,33.16,33.16,33.16,1
006203,32.93,32.96,32.93,32.96,13
006203,32.96,32.96,32.96,32.96,0
006203,32.96,32.96,32.96,32.96,0
006203,32.96,32.96,32.96,32.96,0
006203,33.42,33.42,33.42,33.42,1
006203,33.42,33.42,33.42,33.42,0
006203,33.39,33.39,33.39,33.39,1
006203,33.23,33.23,33.23,33.23,1
006203,33.46,33.46,33.46,33.46,1
006203,33.33,33.33,33.33,33.33,1
006203,33.36,33.44,33.36,33.44,2
006203,33.44,33.44,33.44,33.44,0
006203,32.88,32.88,32.83,32.83,2
006203,33.22,33.22,33.22,33.22,1
006203,33.41,33.41,33.41,33.41,2
006203,33.41,33.41,33.41,33.41,0
006203,33.75,33.75,33.75,33.75,1
006203,33.54,33.54,33.51,33.51,3
006203,34.05,34.05,34.05,34.05,1
006203,34.05,34.05,34.05,34.05,0
006203,34.05,34.05,34.05,34.05,0
006203,34.05,34.05,34.05,34.05,0
006203,33.24,33.24,33.24,33.24,1
006203,33.61,33.61,33.61,33.61,1
006203,33.39,33.39,33.39,33.39,1
006203,33.14,33.14,33.14,33.14,1
006203,33.00,33.00,32.79,32.79,8
006203,33.31,33.31,33.31,33.31,1
006203,33.36,33.36,33.36,33.36,1
006203,33.36,33.36,33.36,33.36,0
006203,33.03,33.29,33.03,33.29,24
006203,32.53,32.53,32.53,32.53,1
006203,32.05,32.10,31.96,31.98,7
006203,32.29,32.29,32.29,32.29,1
006203,32.56,32.56,32.56,32.56,1
006203,32.47,32.47,32.47,32.47,1
006203,32.40,32.40,32.40,32.40,1
006203,32.34,32.41,32.34,32.41,3
006203,32.78,32.78,32.78,32.78,1
006203,32.78,32.78,32.78,32.78,0
006203,32.91,32.91,32.91,32.91,0
006203,32.91,32.91,32.91,32.91,0
006203,33.01,33.01,33.01,33.01,1
006203,33.29,33.29,33.29,33.29,1
006203,33.29,33.29,33.29,33.29,0
006203,33.29,33.29,33.29,33.29,0
006203,32.76,32.76,32.76,32.76,2
006203,32.96,32.96,32.96,32.96,1
006203,33.30,33.30,33.30,33.30,1
006203,33.36,33.36,33.36,33.36,1
006203,33.40,33.40,33.40,33.40,1
006203,33.40,33.40,33.40,33.40,0
006203,33.70,33.70,33.64,33.64,4
006203,33.72,33.72,33.72,33.72,1
006203,33.53,33.53,33.53,33.53,1
006203,33.53,33.53,33.53,33.53,0
006203,33.62,33.62,33.62,33.62,1
006203,33.22,33.22,33.22,33.22,1
006203,33.00,33.03,33.00,33.03,334
006203,33.15,33.15,33.15,33.15,1
006203,32.87,32.92,32.87,32.92,2
006203,32.92,32.92,32.92,32.92,0
006203,32.51,32.52,32.51,32.52,2
006203,32.52,32.52,32.52,32.52,0
006203,32.52,32.52,32.52,32.52,0
006203,32.52,32.52,32.52,32.52,0
006203,32.52,32.52,32.52,32.52,0
006203,32.98,32.98,32.98,32.98,1
006203,33.37,33.37,33.37,33.37,1
006203,33.37,33.37,33.37,33.37,0
006203,33.55,33.55,33.55,33.55,1
006203,33.57,33.57,33.57,33.57,1
006203,33.57,33.57,33.57,33.57,0
006203,33.57,33.57,33.57,33.57,0
006203,33.77,33.77,33.77,33.77,2
006203,33.74,33.74,33.74,33.74,1
006203,33.74,33.74,33.74,33.74,0
006203,33.40,33.40,33.40,33.40,2
006203,33.32,33.32,33.24,33.24,69
006203,33.25,33.25,33.00,33.01,70
006203,32.70,33.10,32.70,33.10,73
006203,32.97,33.49,32.97,33.43,77
006203,33.45,33.60,33.45,33.55,4
006203,33.55,33.55,33.55,33.55,0
006203,33.61,33.61,33.61,33.61,1
006203,33.82,33.82,33.82,33.82,2
006203,33.97,33.97,33.97,33.97,3
006203,33.27,33.27,33.27,33.27,0
006203,33.49,33.49,33.25,33.25,2
006203,33.25,33.25,33.25,33.25,0
006203,33.57,33.57,33.57,33.57,1
006203,33.79,33.81,33.75,33.75,67
006203,33.90,34.14,33.90,34.14,100
006203,34.34,34.34,34.14,34.14,4
006203,34.18,34.18,34.18,34.18,1
006203,34.00,34.00,33.91,33.91,2
006203,33.91,33.91,33.91,33.91,0
006203,34.09,34.09,34.09,34.09,1
006203,34.09,34.09,34.09,34.09,0
006203,34.09,34.09,34.09,34.09,0
006203,33.68,34.08,33.68,34.08,21
006203,33.75,33.75,33.66,33.66,22
006203,33.66,33.66,33.66,33.66,0
006203,33.58,33.58,33.58,33.58,1
006203,33.34,33.34,33.34,33.34,1
006203,33.83,33.83,33.51,33.51,21
006203,33.51,33.51,33.51,33.51,0
006203,33.63,33.63,33.63,33.63,1
006203,33.57,33.57,33.57,33.57,5
006203,33.42,33.47,33.42,33.47,21
006203,34.04,34.04,33.82,33.82,6
006203,33.82,33.82,33.82,33.82,0
006203,33.87,34.32,33.87,34.32,3
006203,34.42,34.42,34.42,34.42,1
006203,34.42,34.42,34.19,34.19,3
006203,34.42,34.81,34.42,34.81,22
006203,34.81,34.81,34.81,34.81,0
006203,34.29,34.36,34.29,34.36,4
006203,34.28,34.28,34.23,34.25,4
006203,34.25,34.34,34.25,34.34,2
006203,34.34,34.55,34.34,34.55,3
006203,34.55,34.55,34.55,34.55,0
006203,34.44,34.44,34.44,34.44,0
006203,34.39,34.39,34.39,34.39,0
006203,34.23,34.23,34.23,34.23,0
006203,34.64,34.64,34.64,34.64,1
006203,34.39,34.39,34.39,34.39,1
006203,34.46,34.46,34.46,34.46,1
006203,34.38,34.38,34.38,34.38,1
006203,34.38,34.38,34.38,34.38,0
006203,34.48,34.48,34.48,34.48,1
006203,33.91,33.91,33.91,33.91,4
006203,33.73,33.73,33.72,33.72,2
006203,34.15,34.15,34.15,34.15,1
006203,34.15,34.15,34.15,34.15,0
006203,33.79,33.79,33.79,33.79,0
006203,33.98,33.98,33.98,33.98,1
006203,33.79,33.79,33.79,33.79,2
006203,33.79,33.79,33.79,33.79,0
006203,34.59,34.59,34.57,34.57,2
006203,34.56,34.56,34.56,34.56,1
006203,34.34,34.34,34.26,34.26,2
006203,34.71,34.71,34.71,34.71,1
006203,35.12,35.12,35.08,35.08,21
006203,34.76,34.76,34.76,34.76,1
006203,34.74,34.74,34.65,34.65,5
006203,34.76,34.80,34.76,34.80,4
006203,35.44,35.44,35.44,35.44,1
006203,35.44,35.44,35.44,35.44,0
006203,35.18,35.18,35.18,35.18,1
006203,35.08,35.08,35.08,35.08,1
006203,35.45,35.45,35.45,35.45,1
006203,35.14,35.42,35.14,35.42,2
006203,35.39,35.39,35.39,35.39,1
006203,34.82,34.82,34.82,34.82,2
006203,34.82,34.82,34.82,34.82,0
006203,34.95,34.96,34.94,34.96,3
006203,35.05,35.45,35.05,35.45,2
006203,35.30,35.30,35.30,35.30,1
006203,35.03,35.62,35.03,35.62,31
006203,35.39,35.39,35.39,35.39,1
006203,35.27,35.27,35.26,35.26,2
006203,35.27,35.27,35.26,35.26,2
006203,35.51,35.51,35.49,35.51,25
006203,35.80,35.80,35.80,35.80,1
006203,35.80,35.80,35.80,35.80,1
006203,36.09,36.09,36.09,36.09,1
006203,36.09,36.09,36.09,36.09,0
006203,36.09,36.09,36.09,36.09,0
006203,36.06,36.06,36.06,36.06,1
006203,35.74,35.74,35.74,35.74,1
006203,35.70,35.70,35.55,35.55,8
006203,35.55,35.55,35.55,35.55,0
006203,35.40,35.40,35.40,35.40,4
006203,35.72,35.72,35.72,35.72,1
006203,35.85,36.10,35.85,36.10,4
006203,36.10,36.40,36.10,36.40,2
006203,36.35,36.75,36.35,36.75,11
006203,36.75,36.94,36.75,36.94,35
006203,36.65,36.65,36.65,36.65,1
006203,36.65,37.18,36.65,37.18,3
006203,37.18,37.18,37.18,37.18,0
006203,37.12,37.12,37.12,37.12,1
006203,37.12,37.12,37.12,37.12,0
006203,36.84,36.89,36.84,36.89,15
006203,36.89,36.89,36.89,36.89,0
006203,37.42,37.42,37.42,37.42,1
006203,37.42,37.42,37.42,37.42,1
006203,36.99,37.28,36.99,37.28,2
006203,37.28,37.28,37.28,37.28,0
006203,36.81,36.81,36.81,36.81,1
006203,37.62,37.62,37.62,37.62,1
006203,37.62,37.62,37.62,37.62,0
006203,38.11,38.11,38.11,38.11,1
006203,38.11,38.11,38.11,38.11,0
006203,37.85,37.85,37.85,37.85,2
006203,38.13,38.13,38.13,38.13,1
006203,38.13,38.13,38.13,38.13,0
006203,38.13,38.13,38.13,38.13,0
006203,38.20,38.20,38.20,38.20,1
006203,38.03,38.03,37.79,37.79,2
006203,37.79,37.79,37.79,37.79,0
006203,37.94,37.94,37.94,37.94,0
006203,37.94,37.94,37.94,37.94,0
006203,38.13,38.13,38.13,38.13,0
006203,37.46,37.46,37.44,37.44,2
006203,37.44,37.44,37.44,37.44,0
006203,37.87,37.87,37.87,37.87,1
006203,37.87,37.87,37.87,37.87,1
006203,37.87,37.87,37.87,37.87,0
006203,38.38,38.40,38.38,38.40,3
006203,38.40,38.40,38.40,38.40,1
006203,38.33,38.33,38.33,38.33,1
006203,38.33,38.33,38.33,38.33,0
006203,37.78,37.78,37.78,37.78,0
006203,37.25,37.25,37.25,37.25,2
006203,37.62,37.62,37.62,37.62,1
006203,37.65,37.65,37.65,37.65,1
006203,37.78,37.78,37.78,37.78,1
006203,37.21,37.21,37.21,37.21,1
006203,37.21,37.22,37.21,37.22,2
006203,37.56,37.56,37.56,37.56,1
006203,37.56,37.56,37.56,37.56,0
006203,37.57,37.57,37.57,37.57,0
006203,37.85,37.85,37.85,37.85,0
006203,38.02,38.02,38.02,38.02,1
006203,38.02,38.02,38.02,38.02,0
006203,38.02,38.02,38.02,38.02,0
006203,38.07,38.07,38.07,38.07,0
006203,38.06,38.06,38.06,38.06,4
006203,38.06,38.06,38.06,38.06,0
006203,38.43,38.43,38.43,38.43,1
006203,38.44,38.44,37.96,37.96,8
006203,38.41,38.41,37.83,37.87,32
006203,37.87,37.87,37.87,37.87,0
006203,38.09,38.09,38.09,38.09,2
006203,38.09,38.09,38.09,38.09,0
006203,38.28,38.28,37.89,37.91,16
006203,37.91,37.91,37.91,37.91,0
006203,38.15,38.15,38.15,38.15,1
006203,38.15,38.16,38.15,38.16,2
006203,38.30,38.44,38.30,38.44,3
006203,38.44,38.44,38.44,38.44,0
006203,38.23,38.23,38.23,38.23,1
006203,38.23,38.23,38.23,38.23,0
006203,37.13,37.13,37.11,37.11,2
006203,37.40,37.40,37.40,37.40,1
006203,37.40,37.40,37.40,37.40,0
006203,36.93,36.93,36.93,36.93,2
006203,36.93,36.93,36.93,36.93,0
006203,37.27,37.52,37.27,37.52,11
006203,37.52,37.52,37.52,37.52,0
006203,37.89,37.89,37.89,37.89,1
006203,37.89,37.89,37.89,37.89,0
006203,38.15,38.15,38.15,38.15,1
006203,38.43,38.43,38.43,38.43,1
006203,38.43,38.43,38.43,38.43,0
006203,38.62,38.62,38.62,38.62,2
006203,38.86,38.86,38.81,38.81,2
006203,39.20,39.20,39.20,39.20,1
006203,38.87,38.87,38.87,38.87,7
006203,38.87,38.87,38.87,38.87,0
006203,39.01,39.01,39.01,39.01,0
006203,39.02,39.02,39.02,39.02,2
006203,39.02,39.02,39.02,39.02,0
006203,39.17,39.17,39.17,39.17,1
006203,39.16,39.16,38.72,38.72,5
006203,38.72,38.72,38.72,38.72,0
006203,39.31,39.31,39.31,39.31,1
006203,39.31,39.31,39.31,39.31,0
006203,39.31,39.31,39.31,39.31,1
006203,39.31,39.31,39.31,39.31,0
006203,39.38,39.38,39.38,39.38,1
006203,39.37,39.37,39.37,39.37,2
006203,39.51,39.51,39.51,39.51,1
006203,39.51,39.51,39.51,39.51,0
006203,39.43,39.45,39.43,39.45,2
006203,39.07,39.07,39.07,39.07,2
006203,38.84,38.84,38.82,38.82,2
006203,39.04,39.04,39.04,39.04,1
006203,38.82,38.82,38.74,38.74,3
006203,38.76,38.76,38.76,38.76,1
006203,39.12,39.12,39.12,39.12,1
006203,38.63,38.63,38.63,38.63,4
006203,39.09,39.09,39.09,39.09,1
006203,39.31,39.31,39.31,39.31,1
006203,39.31,39.31,39.31,39.31,0
006203,39.31,39.31,39.31,39.31,0
006203,38.91,38.91,38.91,38.91,2
006203,38.91,38.91,38.91,38.91,0
006203,38.78,38.78,38.78,38.78,0
006203,38.78,38.78,38.78,38.78,0
006203,38.09,38.09,38.09,38.09,1
006203,37.86,37.86,37.86,37.86,1
006203,38.15,38.15,38.15,38.15,1
006203,37.76,37.76,37.63,37.63,6
006203,37.32,37.32,37.32,37.32,1
006203,37.06,37.06,36.96,37.00,7
006203,37.38,37.38,37.38,37.38,1
006203,37.38,37.38,37.38,37.38,0
006203,37.55,37.55,37.55,37.55,1
006203,37.55,37.55,37.55,37.55,0
006203,37.55,37.55,37.55,37.55,0
006203,37.50,37.50,37.50,37.50,1
006203,37.50,37.50,37.50,37.50,1
006203,37.50,37.50,37.50,37.50,0
006203,37.69,37.69,37.66,37.66,2
006203,37.53,37.53,37.53,37.53,1
006203,37.41,37.41,37.41,37.41,1
006203,37.47,37.47,37.47,37.47,1
006203,37.13,37.13,37.13,37.13,1
006203,37.13,37.13,37.13,37.13,0
006203,38.10,38.10,38.10,38.10,1
006203,37.88,37.91,37.88,37.91,2
006203,38.44,38.44,38.40,38.40,8
006203,38.61,38.61,38.61,38.61,1
006203,38.61,38.61,38.61,38.61,0
006203,39.01,39.01,39.01,39.01,1
006203,38.67,38.67,38.67,38.67,2
006203,38.67,38.67,38.67,38.67,0
006203,38.67,38.67,38.67,38.67,0
006203,38.45,38.45,38.45,38.45,0
006203,38.68,39.15,38.68,39.15,13
006203,38.87,39.17,38.87,39.17,2
006203,39.33,39.33,39.32,39.33,3
006203,39.56,40.01,39.56,40.01,4
006203,40.01,40.01,40.01,40.01,0
006203,40.24,40.50,40.24,40.50,6
006203,40.84,40.84,40.84,40.84,1
006203,40.84,40.84,40.84,40.84,0
006203,40.42,40.42,40.42,40.42,1
006203,40.40,40.40,40.10,40.31,66
006203,40.20,40.20,39.50,39.50,38
006203,39.49,39.49,39.15,39.15,13
006203,38.10,39.29,38.10,39.29,49
006203,39.55,39.55,39.46,39.46,6
006203,39.46,39.46,39.40,39.44,3
006203,38.64,38.64,38.55,38.55,3
006203,37.45,37.45,36.52,36.52,19
006203,37.20,37.57,37.20,37.23,16
006203,37.30,37.30,37.09,37.09,4
006203,36.11,36.51,36.11,36.51,4
006203,36.91,36.91,36.72,36.72,3
006203,37.84,37.84,37.84,37.84,1
006203,37.33,37.61,37.33,37.61,2
006203,37.77,37.77,37.77,37.77,1
006203,38.10,38.15,38.10,38.13,23
006203,38.41,38.41,38.41,38.41,1
006203,38.41,38.41,38.41,38.41,0
006203,38.41,38.41,38.41,38.41,0
006203,37.66,37.66,37.65,37.65,2
006203,37.98,37.98,37.98,37.98,1
006203,37.98,37.98,37.98,37.98,1
006203,38.27,38.27,38.27,38.27,4
006203,38.49,38.49,38.49,38.49,1
006203,38.88,39.07,38.86,39.07,5
006203,39.26,39.36,39.26,39.36,2
006203,39.18,39.18,39.18,39.18,1
006203,39.15,39.15,39.15,39.15,1
006203,38.94,38.94,38.77,38.77,21
006203,38.88,38.88,38.88,38.88,2
006203,38.88,38.88,38.88,38.88,0
006203,39.26,39.26,39.10,39.10,12
006203,39.20,39.20,39.20,39.20,1
006203,39.20,39.20,39.20,39.20,0
006203,38.07,38.09,38.07,38.09,3
006203,38.84,38.84,38.78,38.78,2
006203,38.78,38.78,38.78,38.78,0
006203,38.40,38.40,38.40,38.40,0
006203,38.35,38.35,38.35,38.35,0
006203,38.48,38.50,38.48,38.50,2
006203,38.60,38.60,38.60,38.60,1
006203,38.10,38.16,38.10,38.10,3
006203,38.16,38.22,38.16,38.22,2
006203,38.59,38.59,38.59,38.59,1
006203,38.85,38.85,38.83,38.83,4
006203,38.83,38.83,38.83,38.83,0
006203,38.75,38.75,38.75,38.75,1
006203,38.40,38.40,38.40,38.40,1
006203,38.36,38.36,38.36,38.36,1
006203,38.36,38.36,38.36,38.36,0
006203,37.84,38.42,37.84,38.42,82
006203,38.42,38.42,38.42,38.42,0
006203,37.37,37.37,37.37,37.37,2
006203,37.09,37.09,37.08,37.08,20
006203,36.96,36.96,36.94,36.94,3
006203,37.05,37.05,36.81,36.81,7
006203,36.82,36.82,36.82,36.82,1
